	BreastCarcinoma(WTSI,UK)	Melanoma	Chronic lymphocytic leukaemia	Acute myeloid leukemia	Leukemia/T-ALL	T-cell ALL	BladderUrothelialCarcinoma(TCGA,US)	Myeloid leukemia	Hepatocellular carcinoma	GastricCancer(CCGC,CN)	Colorectal adenocarcinoma	LiverCancer(NCC,JP)	BreastInvasiveCarcinoma(TCGA,US)	Small cell lung cancer	Low_Grade_Glioma	Breast Cancer	RectumAdenocarcinoma(TCGA,US)	Pancreatic	PediatricBrainTumors(DKFZ,DE)	Myeloma	Medulloblastoma	CervicalSquamousCellCarcinoma(TCGA,US)	Hypodiploid_ALL	MalignantMelanoma(WTSI,UK)	Prostate	ColonAdenocarcinoma(TCGA,US)	LiverCancer(RIKEN,JP)	ccRCC	Lung	UterineCorpusEndometrioidCarcinoma(TCGA,US)	ProstateCancer(OICR,CA)	Colorectal
hsa-miR-3191-5p	-0.17	-1.205	0.0	0.0	-1.07	-7.54	4.8	0.0	0.0	5.24	-9.49	8.38	0.0	0.0	0.0	-1.81	0.0	0.84	-1.39	1.12	0.0	-10.43	-5.5	0.0	0.0	-9.4	-35.02	0.750769230769	-0.38	-17.36	-3.46	0.0
hsa-miR-3192	0.0	-0.78	0.0	0.0	0.0	0.0	0.0	-1.62	0.0	0.0	1.27	-9.486	0.0	0.0	3.62	-0.02	0.0	0.0	0.0	0.0	0.28	0.0	0.19	0.0	0.0	-13.33	9.56333333333	-0.03	1.42	12.04	197.899	0.0
hsa-miR-3193	0.0	0.0	0.0	0.0	-0.19	0.0	0.0	0.0	0.0	0.93	3.2	-19.445	0.0	-3.54	0.0	-3.98	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01	-0.43	0.0	-0.59	-0.32	-12.055	0.0
hsa-miR-3194-3p	0.0	0.0	0.0	-0.01	2.70888888889	0.0	0.06	0.0	-0.01	0.0	0.3	-30.33	0.0	-1.7763568394e-15	0.0	-2.65	0.0	-1.94	0.0	0.0	-2.0	0.0	0.75	0.0	-1.49	0.525	-2.59	0.0	-0.23	-28.72	4.89	0.0
hsa-miR-3194-5p	0.0	-3.21	0.0	0.0	0.0	0.0	5.56333333333	0.0	0.0	-6.89	11.13	-26.45	0.0	0.0	0.0	0.25	0.0	-0.54	5.64	0.0	0.0	0.0	0.0	0.2	0.0	0.0	25.39	0.0	-2.22	-20.55	-11.74	0.0
hsa-miR-3195	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-16.44	0.0	0.0	0.0	0.01	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.15	0.0	0.0	0.22	-1.36	0.0
hsa-miR-3196	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.62	-8.15	-1.51	-22.02	0.0	0.0	0.0	-0.181428571429	0.0	0.0	0.0	0.0	-5.67	0.0	-14.33	0.0	0.27	-5.19	-19.89	0.0	0.0	-25.53	-0.06	0.0
hsa-miR-3197	0.07	0.02	0.0	0.0	-0.02	0.0	0.0	0.0	0.0	0.25	0.0	5.68333333333	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.38	-2.31	0.0	0.0	0.0	-0.02	-4.13	30.61	0.0	-13.31	14.1366666667	29.1866666667	0.0
hsa-miR-3198	0.52	-0.89	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.74	4.82	-1.75	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.515	0.0	0.02	0.0	0.0	0.0	4.20666666667	0.0	-0.01	10.39	-4.17	0.0
hsa-miR-3199	-3.63	6.73	0.0	0.0	0.0	0.0	6.31	0.0	0.0	1.8	-0.98	9.68111111111	0.0	0.43	0.0	-0.65	0.0	-0.5	0.0	0.0	0.01	0.0	-2.21	0.0	0.03	2.53	16.33	0.0	-6.41	-17.505	-13.86	0.0
hsa-miR-32-3p	0.64	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.51	0.0	-0.531	-13.03	0.0	0.0	0.0	-0.03	0.0	0.0	0.0	0.0	0.02	0.0	-0.18	0.0	0.39	-0.08	31.8719444444	0.31	0.05	-0.781166666667	2.61	0.0
hsa-miR-32-5p	0.0	0.0	0.0	-0.08	0.0	0.0	0.0	0.0	-0.19	-0.05	0.15	0.207	0.0	0.0	0.0	-1.8	0.0	0.0	0.0	0.0	0.04	0.0	1.75	0.0	0.0	9.34	11.8775	0.01	4.46	4.46	-2.269	0.0
hsa-miR-3200-3p	0.0	13.37	0.0	0.0	0.26	0.0	1.16	0.0	0.0	0.0	0.0	-1.41	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	27.88	9.15	0.0	0.09	-17.27	-1.36333333333	0.0
hsa-miR-3200-5p	4.925	0.02	0.0	0.0	0.0	0.0	0.0	-0.13	0.0	0.0	1.17	7.51333333333	0.0	0.0	-1.91	6.63	0.0	0.0	0.0	0.0	0.36	0.0	0.01	0.0	-0.82	-1.42	-1.785	0.0	-0.31	-3.27	-1.66	0.0
hsa-miR-3201	0.0	-0.24	0.0	0.0	0.0	0.22	0.0	-3.88	0.0	0.01	-0.17	-15.4623076923	0.0	0.0	0.0	0.2038	0.0	0.0	0.0	0.0	0.79	0.0	0.0	0.0	4.48	-0.78	6.99	0.0	0.0	-0.855	-0.36	0.0
hsa-miR-3202	-0.78	-4.46	0.0	0.0	0.0	0.0	0.0	0.0	0.08	0.61	0.01	-10.6566666667	0.0	-0.39	0.0	-0.15	5.7	-0.99	0.0	-0.01	-2.66	0.0	-16.92	0.01	0.0	-4.41	-16.35	0.0	0.0	-12.2585714286	-18.27	0.0
hsa-miR-320a	0.0	0.0	-0.35	0.0	0.0	0.0	0.0	0.0	0.0	0.01	0.0	-15.99	0.0	-0.14	0.0	0.03	0.0	0.0	0.0	0.0	0.04	0.0	0.0	0.0	0.0	-8.35	-13.737	-0.02	1.24	4.91	-17.405	0.0
hsa-miR-320b	0.0	0.0	-0.35	0.0	0.0	0.0	0.0	0.0	0.0	0.01	-0.01	-18.36	0.0	-0.11	0.0	0.03	-0.02	0.0	0.0	0.0	0.03	0.0	0.0	0.0	0.0	-5.94	-14.9	-0.01	2.76	3.71	-15.645	0.0
hsa-miR-320c	0.0	0.0	-0.94	0.0	0.0	0.0	0.0	0.0	0.0	0.04	0.0	-17.8692857143	0.0	-0.01	0.0	0.01	0.0	0.0	0.0	0.0	-0.01	0.0	0.0	0.0	0.0	-8.68	-11.66	-3.45333333333	2.51	7.27	-9.58	0.0
hsa-miR-320d	0.0	0.0	-0.94	0.0	0.0	0.0	0.0	0.0	0.0	0.36	0.0	-19.52	0.0	-0.01	0.0	0.12	0.0	0.0	0.0	0.0	0.01	0.0	0.0	0.0	0.0	-10.21	-10.915	-0.04	0.34	-3.84	-8.83	0.0
hsa-miR-320e	0.0	-0.46	0.0	0.0	0.03	0.0	0.0	0.0	-0.06	0.1	0.0	-8.51	0.0	-2.03	0.0	-0.23	0.685	0.0	0.0	0.0	0.49	0.0	0.0	0.0	0.0	0.916666666667	1.0275	-1.42	0.09	13.28	6.77	0.0
hsa-miR-323a-3p	0.0	-0.06	0.0	0.0	0.0	0.0	0.51	0.0	0.0	0.12	-0.38	11.7266666667	0.0	0.51	0.0	2.58	0.0	0.0	0.0	0.0	0.02	0.0	-0.07	0.0	-1.29	19.9	-3.27666666667	0.07	0.0	0.25	-2.712	0.0
hsa-miR-323a-5p	0.0	-3.22	0.0	0.0	0.754285714286	0.0	0.0	0.0	0.0	0.11	1.57	49.5616666667	0.0	0.0	0.0	7.81	0.0	0.0	0.0	-13.53	0.0	0.0	0.0	-0.23	0.37	-3.535	-28.14	0.0	-9.86	0.665	-25.01	0.0
hsa-miR-323b-3p	0.0	0.0	0.0	0.0	0.0	-4.35	0.0	0.0	0.0	0.23	-8.228	3.169	0.0	0.0	0.0	4.23	0.0	0.0	0.0	0.0	-0.02	0.0	0.16	0.0	0.0	9.72	16.0142857143	0.0	0.0	10.48	4.57	0.0
hsa-miR-323b-5p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.46	-1.26	0.0	0.0	0.0	-9.29	0.0	0.0	0.0	0.0	0.01	0.0	-0.01	0.0	0.0	-3.89	6.84	0.0	0.0	19.965	-5.46	0.0
hsa-miR-324-3p	0.0	0.0	0.0	0.0	0.0	-0.01	0.0	0.0	0.0	0.0	0.0	-20.95	0.0	0.0	0.0	9.83	0.0	0.0	7.95	0.0	-1.52	0.0	0.0	0.0	-1.89	-6.75	-24.995	0.0	-2.62	-4.44	-2.75	0.0
hsa-miR-324-5p	0.0	0.0	0.0	0.0	0.0	0.0	-0.04	0.0	0.0	6.14	-0.04	-0.31	0.0	0.0	0.01	0.0	5.43	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.79	13.007	0.0	0.0	11.01	-0.842	0.0
hsa-miR-325	3.55	0.0	0.0	0.0	0.0	0.0	-0.02	0.0	0.0	0.0	0.0	28.77	0.0	0.0	0.0	0.0	0.0	2.67	0.0	0.0	-4.28	0.0	3.94	0.0	0.0	0.0	1.58	0.0	0.0	-2.5	-15.54	0.0
hsa-miR-326	-0.01	0.0	0.0	-0.01	-0.21	0.0	-4.18	0.0	0.0	0.12	-1.06	-1.05	0.0	0.12	0.0	0.89	0.0	0.0	-0.43	0.0	0.0	-0.56	0.0	0.0	-1.11	-1.0	15.36	0.827692307692	-1.95	-7.898	-11.88	0.0
hsa-miR-328	-10.91	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.27	-0.85	0.0	0.0	0.0	-2.82	12.33	0.0	0.0	0.0	-12.48	0.0	0.13	0.0	0.0	-0.3	-22.835	0.0	0.03	-3.14	1.976	0.0
hsa-miR-329	-1.25	-1.93	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.25	1.4	16.235	-4.49	-0.01	0.0	-3.96	0.0	-9.67	0.0	0.0	0.0	0.0	2.22	0.0	0.36	1.51	-25.01	0.0	0.4	1.53	26.364	0.0
hsa-miR-330-3p	-0.05	1.95	0.02	-7.9	1.13333333333	0.0	0.58	0.0	0.0	0.0	0.0	3.78	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-2.54	0.0	2.86	0.0	4.02	1.72	12.16	0.19	-0.25	12.6	-19.7	0.0
hsa-miR-330-5p	-0.01	0.0	0.0	-2.23	0.22	0.0	-3.02	0.0	0.0	0.0	-1.74	-15.73	0.0	0.0	0.0	-0.14	0.0	0.0	-0.13	0.0	0.0	6.4	0.36	0.0	-1.11	-9.7	-9.82	-0.422307692308	-2.64	-19.74	-17.45	0.0
hsa-miR-331-3p	0.0	-1.73666666667	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.26	6.55	-5.72	0.0	0.0	0.0	1.77	0.0	0.0	-0.04	0.0	0.0	0.0	9.55	-0.48	4.51	3.4	-8.4	0.0	1.0375	-0.53	-9.8014	0.0
hsa-miR-331-5p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.06	0.4	-1.41	0.0	0.0	0.0	0.0	-6.17	0.0	0.0	0.0	0.07	0.0	4.9	0.0	0.0	-1.002	-10.99	0.0	0.0	7.85	-2.23	0.0
hsa-miR-335-3p	0.0	5.085	0.0	0.0	0.0	-0.26	-0.87	0.0	-0.05	0.0	-1.47	-22.8834615385	0.0	-4.74	0.0	0.27	0.175	0.0	-0.19	0.21	5.06	0.0	-0.36	-8.05	0.136666666667	-1.645	3.24166666667	0.0	0.05	-6.14	0.785	-0.07
hsa-miR-335-5p	7.0525	0.06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.42	-5.95066666667	9.95	0.0	0.0	0.04	0.0	0.0	-0.00692307692308	0.0	1.51	0.0	-0.276	0.0	-5.58	1.45	7.76	0.0	0.07	1.24	0.324	0.0
hsa-miR-337-3p	2.36	0.19	0.0	0.0	0.0	0.0	0.0	0.02	0.0	-1.23	9.75	8.98	0.0	-0.6	0.0	-0.23	0.0	0.0	0.0	0.0	0.53	0.0	0.01	0.0	0.0	0.43	-7.51	0.0	0.75	5.0	-6.19	0.0
hsa-miR-337-5p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.01	0.0	0.0	-5.97	16.7957142857	0.0	0.0	0.0	0.1	0.0	0.0	0.0	0.0	0.0	0.0	-13.78	0.0	0.0	0.0	-0.23	0.0	0.0	6.39	-1.99	0.0
hsa-miR-338-3p	0.0	-1.88	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-4.06333333333	-14.61	0.0	0.0	0.0	0.0	0.87	0.0	1.11	0.0	-9.05	0.0	0.23	0.0	-1.69	-2.64	-13.91	0.0	0.0	7.44	35.385	0.0
hsa-miR-338-5p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.81	0.87	-8.85	0.0	0.0	0.0	-0.91	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.01	-1.13	-8.09533333333	0.07	1.2	20.74	-0.7	0.0
hsa-miR-339-3p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-12.62	0.0	0.0	-3.88	4.0	0.0	0.0	0.0	0.0	0.0	0.0	1.12	0.0	0.0	0.0	5.16	0.0	0.0	1.7	-3.15	0.0
hsa-miR-339-5p	-12.38	2.28	0.0	0.01	0.0	1.33	0.0	-3.51	0.0	-3.48	1.86	-33.505	0.62	-0.19	0.0	1.35	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.46	-6.86	-5.48	0.0	-0.01	-10.89	-8.915	0.0
hsa-miR-33a-3p	2.54	0.0	-0.13	0.0	0.0	0.0	0.0	0.0	0.0	3.65	0.11	-8.6299	0.0	0.0	0.0	-0.69	0.0	0.62	0.0	0.0	-0.02	0.0	0.0	0.0	-0.16	1.95	7.05	-0.72	0.01	7.17666666667	-1.57	-0.1
hsa-miR-33a-5p	0.03	1.18	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-6.25	2.82	0.0	0.0	0.0	1.99	0.0	0.0	0.0	2.7	0.414	0.0	0.07	0.0	0.0	-2.21	-3.5475	0.0	-7.96	1.19	-1.27	0.0
hsa-miR-33b-3p	-3.33	0.0	0.0	0.0	0.1075	0.0	0.0	0.0	2.69	0.0	-0.14	14.47	0.0	0.0	0.0	-2.03	5.74	0.0	0.0	0.0	0.01	0.0	-0.02	0.0	0.0	1.235	-12.71	0.0	-0.47	-17.46	-66.67	2.29
hsa-miR-33b-5p	0.0	2.35	0.0	0.0	0.0	0.0	-0.18	0.0	0.0	0.0	0.07	7.267	0.0	0.0	0.0	3.69	0.0	0.0	0.0	0.0	0.006	-0.07	0.0	0.0	0.0	-0.29	-16.4175	0.0	-3.91	-0.97	-17.13	0.0
hsa-miR-340-3p	-0.01	0.0	0.0	0.0	0.0	0.0	5.34	-0.01	0.0	0.0	-2.98	1.09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01	0.0	0.14	0.0	0.0	0.0	-1.27	0.0	0.0	1.67	12.06	0.0
hsa-miR-340-5p	0.0	0.07	0.0	0.0	0.0	0.0	1.33	0.0	0.16	3.6	2.54	26.2633333333	0.0	0.0	0.0	1.55	0.6	0.0	-5.39	0.0	2.47	0.0	-0.05	0.0	-1.17	8.587	-10.4914	0.0	0.14	2.19	-12.09	0.0
hsa-miR-342-3p	0.0	0.0	8.2334	0.0	0.0	0.0	0.49	0.0	0.0	0.0	1.22	17.9255555556	0.0	0.36	0.0	0.0	-0.85	-1.51	0.0	0.0	1.97	0.0	0.11	0.0	-1.57	-3.27	33.4066666667	0.0	-1.87	5.642	12.3456666667	11.26
hsa-miR-342-5p	0.01	0.0	0.0	0.0	0.0	0.0	-9.44	0.0	0.0	0.32	0.21	-12.5233333333	0.0	0.0	0.0	0.1	0.0	0.0	-0.47	-1.39	-0.73	0.0	0.0	-0.28	-0.32	1.72	5.215	0.0	-3.89	12.89	-15.08	0.0
hsa-miR-345-3p	0.0	0.0	0.0	0.0	0.0	0.0	-0.29	0.0	0.0	-3.21	3.63	12.8533333333	0.0	0.0	0.0	-2.84	0.0	0.0	0.0	0.0	-11.75	0.0	0.0	0.0	0.0	0.0	1.85	0.0	-7.38	-4.69	-22.18	-0.38
hsa-miR-345-5p	0.0	0.36	-0.82	0.0	0.0	0.0	0.34	0.0	0.0	0.39	-0.56	3.075	0.0	0.0	0.0	0.14	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-2.77	0.0	-7.44	0.0	-0.64	-2.25	-5.95	0.0
hsa-miR-346	0.0	0.0	0.0	0.0	-0.01	0.0	-1.18	0.58	0.0	-2.41	9.55	35.66	0.0	0.0	0.0	0.01	9.35	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.57	2.28	0.0	0.0	-22.96	-5.06	0.0
hsa-miR-34a-3p	0.0	0.06	0.0	0.0	0.0	0.0	0.0	0.0	0.04	0.0	-3.76	0.2385	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.75666666667	-5.825	0.0	0.0	3.81	-2.16	0.06
hsa-miR-34a-5p	0.0	0.0	0.0	-0.09	0.0	0.0	0.0	0.0	0.0	-2.63	4.91	47.0966666667	0.0	0.0	0.01	-0.47	0.0	9.41	0.0	0.0	0.0	0.0	-0.57	0.0	1.47	0.65	14.25	0.08	-0.12	-8.42	-10.46	0.0
hsa-miR-34b-3p	-3.5	0.0	0.0	0.0	0.0	1.08	-1.9	0.0	0.0	0.0	-0.15	30.43	0.0	0.06	0.0	3.99	-0.45	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.05	-1.259	1.26	0.0	1.95	-9.4	0.0
hsa-miR-34b-5p	0.4	-1.52	0.0	0.0	0.37	0.0	0.0	0.0	0.14	-7.24	-8.91	0.491666666667	0.0	0.0	0.0	3.3601	2.82	0.0	-0.06	-3.95	-1.06	0.0	-0.79	0.0	-0.72	0.0	5.3575	0.0	0.0	0.35	27.0733333333	0.0
hsa-miR-34c-3p	-0.03	0.0	0.0	0.0	0.0	-0.27	7.75	0.0	0.0	0.0	0.0	19.65	0.0	-4.79	0.0	4.01	-0.01	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.525	-1.971	4.86	0.0	3.81	-2.31	0.0
hsa-miR-34c-5p	0.0	-0.35	0.0	-0.08	0.0	0.0	0.0	0.0	0.0	-2.83	4.91	44.5516666667	0.0	0.0	0.0	-0.93	0.0	8.15	0.0	0.0	-0.89	0.0	0.19	0.0	2.99	1.15	18.84	0.0	-0.2	-10.555	-1.063	0.0
hsa-miR-3529-3p	0.07	2.44	0.0	0.0	-3.71	0.0	0.0	0.0	0.0	-3.06	10.23	24.34	0.0	0.0	0.0	-4.3	0.0	0.0	-2.51	0.0	0.0	0.0	-0.13	0.0	-1.73	5.68	9.479	0.09	-0.23	17.27	15.4	0.0
hsa-miR-3529-5p	0.0	0.83	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.82	4.13	42.36	0.0	0.0	0.0	0.38	0.0	0.0	0.0	0.0	0.0	0.0	-2.23	0.0	-0.21	-7.25	-2.14	0.0	1.57	12.18	-34.23	0.0
hsa-miR-3545-3p	5.89	1.15	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03	0.0	2.14	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.43	0.0	0.0	0.0	9.7	1.13	0.0	-7.43	-7.8	0.0
hsa-miR-3545-5p	0.0	0.0	0.0	0.0	0.66	0.0	0.0	0.0	0.0	1.73	0.0	5.425	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.1	0.0	0.0	-0.44	3.375	0.0	0.0	-9.74	19.355	0.0
hsa-miR-3591-3p	2.65	2.68	0.0	0.0	0.0	8.42	0.0	0.0	0.0	-3.62	-6.64	13.0975	0.0	-0.06	0.0	0.0	0.0	0.0	0.0	0.0	-0.01	0.0	-3.48	0.0	0.0	0.0	10.115	3.42	0.0	24.3652	-9.7	0.0
hsa-miR-3591-5p	4.95	1.74	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.18	3.24	5.95	0.0	0.0	0.0	10.16	1.38	0.0	0.0	0.0	-0.05	0.0	0.0	0.0	0.0	0.0	-6.94	1.46	2.93	-3.28	-14.788	0.0
hsa-miR-3605-3p	0.0	-4.6	0.0	0.0	0.0	0.0	-0.03	0.0	0.0	-0.37	0.0	3.97	0.0	0.0	5.48	-10.201	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.08	0.0	0.68	0.0	0.0	-25.7	-2.38	0.0
hsa-miR-3605-5p	-0.09	-0.1	0.0	0.0	0.0	1.05	0.0	-1.29	0.0	1.78	13.32	7.34	0.0	0.0	-0.08	0.0	0.0	0.0	0.0	0.0	3.04	-0.27	0.0	0.0	0.0	5.36	0.812	0.0	3.56	-5.91333333333	-2.02	0.0
hsa-miR-3606	-6.74	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.45	0.09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.71	-6.315	0.015	0.0	4.06	-9.647	0.0
hsa-miR-3607-3p	0.0	0.01	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.98	10.655	0.0	0.0	0.0	0.7	0.2	0.0	0.0	0.0	0.0	0.0	-0.23	0.0	0.0	-3.8925	14.56	0.0	11.41	4.246	-20.3858	0.0
hsa-miR-3607-5p	0.01	0.0	0.0	0.07	-0.82	-0.01	1.66	0.0	-0.01	0.0	1.83	15.79	0.0	0.0	0.0	1.54	0.0	0.0	0.0	0.0	0.0	-0.08	0.0	0.0	0.0	0.0	13.01	0.0	5.83	3.72	-0.06	0.0
hsa-miR-3609	-1.175	0.0	-4.9	0.0	0.0	0.0	3.66	0.0	0.0	0.0	0.06	-11.59	0.0	-0.43	0.0	-0.45	0.0	0.0	-1.22	0.0	0.22	0.0	-0.26	0.02	0.0	7.33	-0.0271666666667	0.0	0.14	-6.98	19.56	0.0
hsa-miR-361-3p	0.0	-1.73	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-4.69	37.46	0.0	0.0	0.0	-5.83	0.0	0.0	0.0	0.0	-0.03	0.0	-1.07	0.0	-1.44	-1.96	-1.0875	-0.11	1.32	-8.27	-15.16	-0.11
hsa-miR-361-5p	0.0	2.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-2.72	-3.775	0.0	2.55	0.0	-2.41	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-5.625	0.0	0.83	-7.65166666667	0.0	0.03	36.07	0.0	0.0
hsa-miR-3610	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.56	14.26	0.0	0.0	0.0	0.0	0.0	0.0	0.01	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-10.265	-1.86	0.0
hsa-miR-3611	1.66	0.02	0.0	0.0	0.0	0.0	-1.54	0.0	0.0	3.6	0.00285714285714	-15.53	-0.9	-4.26	0.0	0.0	0.0	0.0	0.0	0.0	-0.04	0.0	0.0	0.0	0.0	0.31	8.23	0.0	0.03	-14.575	-4.93	0.0
hsa-miR-3612	0.0	0.0	0.0	0.0	-2.1	0.0	0.0	0.0	0.0	0.0	-0.0133333333333	0.521666666667	0.0	0.0	0.0	-5.28	4.47	0.0	-0.68	-0.47	-0.11	0.0	6.645	0.0	-3.93	-6.01	0.775	0.0	-1.43	-4.10666666667	49.905	0.0
hsa-miR-3613-3p	0.0	1.13	0.0	0.0	0.0	0.13	-2.34	0.27	0.45	-12.59	-6.225	-12.0204871795	0.0	0.0	0.0	-0.04	-0.66	0.03	0.0	0.0	0.06	0.0	0.01	0.0	5.25	-0.345	-16.5155	0.0	17.4208333333	-8.169	9.0535	-1.36
hsa-miR-3613-5p	4.36	0.0	0.0	0.0	0.0	0.0	0.04	-0.96	0.0	0.92	1.28	-6.65	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.01	0.0	-1.24	0.0	0.82	-3.55	10.49	0.78	0.0	6.095	-22.7	0.01
hsa-miR-3614-3p	4.01	0.0	0.0	0.0	0.0	0.0	-2.73	0.0	0.0	-5.51	-0.79	10.0	0.0	0.0	0.0	0.14	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.01	-13.4835	0.0	4.22	-3.4	-8.21	0.0
hsa-miR-3614-5p	-0.52	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.61	11.58	0.0	0.0	0.31	3.46	0.0	0.0	0.0	0.0	0.768	0.0	-0.47	0.0	0.0	0.0	-2.51	0.0	1.69	-9.32	-7.06	0.0
hsa-miR-3615	-0.01	-2.22044604925e-16	0.0	0.0	0.0	-1.22	-6.04	0.0	2.13	-0.21	-1.15	15.68	0.0	0.0	0.0	3.04	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-9.89333333333	0.0	-0.18	-14.38	-2.88	0.0
hsa-miR-3616-3p	0.0	-10.66	0.0	0.0	0.0	0.0	-1.92	-0.05	-1.38	0.0	3.47	-4.72	-0.01	0.0	0.0	0.0	0.0	-1.62	0.0	0.0	1.84	0.0	-4.31	0.0	0.11	0.0	-8.41	5.02	-1.08	2.37	-9.65	0.0
hsa-miR-3616-5p	-6.85	0.25	0.0	0.0	-1.2	0.0	0.0	0.0	0.0	-4.1	-0.23	7.565	0.0	0.0	0.0	-0.82	0.0	0.0	2.14	-2.3	1.21	0.0	0.0	0.0	3.975	20.315	15.652	0.0	0.01	-10.43	-25.09	0.0
hsa-miR-3617	-1.03	0.0	0.0	0.0	0.0	0.0	0.82	0.0	0.0	-11.34	0.0	28.9541666667	0.0	0.0	-0.02	0.0	0.0	3.42	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.34666666667	5.63333333333	0.0	0.0	0.68	-3.82	0.0
hsa-miR-3618	0.0	1.35	0.0	0.0	0.0	0.0	-1.77	0.0	0.19	0.03	-0.59	10.653	0.0	0.0	0.0	0.94	0.0	0.0	0.0	0.0	2.15	0.0	0.0	0.0	0.0	-2.37	10.64	0.0	1.42	-5.73	-2.34	0.0
hsa-miR-3619-3p	0.0	-7.17	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.28	2.55	-11.62	0.0	0.0	2.04	-0.13	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.08	0.0	10.87	-7.5	0.0	7.26	9.85	0.0
hsa-miR-3619-5p	-4.69	-1.41	0.0	0.0	0.0	0.0	-2.72	0.0	0.0	12.88	-1.76	37.8016666667	0.0	4.74	0.07	-4.52	0.0	0.0	0.0	0.0	-11.27	0.0	-12.24	0.0	0.05	-6.1	-3.2225	0.0	-1.43	14.62	-10.3	0.0
hsa-miR-362-3p	0.15	-0.22	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.76	0.755	0.00999999999999	-8.28	0.07	0.0	-5.29	0.0	-2.57	0.0	0.0	-0.23	0.0	1.22	0.0	-0.18	-0.13	-14.929	0.0	4.66	20.34	27.67	0.0
hsa-miR-362-5p	7.7	0.01125	0.01	0.0	4.755	0.0	0.0	0.0	0.0	-0.25	1.64	-2.695	0.0	2.79	0.0	-1.8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.08	0.0	8.855	0.0	0.96	1.05	-0.18	-6.33
