	Genesymbol	miRNA	Cancertype	Targetsiteclass
32133	DPH1	hsa-miR-4731-5p	UterineCorpusEndometrioidCarcinoma(TCGA,US)	Created
32180	HPGD	hsa-miR-5585-5p	LiverCancer(RIKEN,JP)	Created
32181	HPGD	hsa-miR-5585-5p	LiverCancer(RIKEN,JP)	Created
32182	HPGD	hsa-miR-5585-5p	LiverCancer(RIKEN,JP)	Created
32183	HPGD	hsa-miR-5585-5p	LiverCancer(RIKEN,JP)	Created
32184	HPGD	hsa-miR-5585-5p	LiverCancer(RIKEN,JP)	Created
32185	HPGD	hsa-miR-5585-5p	LiverCancer(RIKEN,JP)	Created
32274	ID4	hsa-miR-30c-5p	LiverCancer(RIKEN,JP)	Created
32331	EIF2AK2	hsa-miR-4458	RectumAdenocarcinoma(TCGA,US)	Created
32332	EIF2AK2	hsa-miR-4458	RectumAdenocarcinoma(TCGA,US)	Created
32333	EIF2AK2	hsa-miR-4458	RectumAdenocarcinoma(TCGA,US)	Created
32336	CAMTA1	hsa-miR-147b	ProstateCancer(OICR,CA)	Disrupted
32390	TNFRSF10B	hsa-miR-345-5p	GastricCancer(CCGC,CN)	Disrupted
32391	TNFRSF10B	hsa-miR-345-5p	GastricCancer(CCGC,CN)	Disrupted
32432	HPGD	hsa-miR-382-5p	UterineCorpusEndometrioidCarcinoma(TCGA,US)	Disrupted
32512	XRN1	hsa-miR-499b-3p	LiverCancer(RIKEN,JP)	Created
32513	XRN1	hsa-miR-499b-3p	LiverCancer(RIKEN,JP)	Created
32548	DNAJC11	hsa-miR-30b-3p	LiverCancer(NCC,JP)	Disrupted
32554	PDCD4	hsa-miR-205-3p	LiverCancer(NCC,JP)	Created
32555	PDCD4	hsa-miR-205-3p	LiverCancer(NCC,JP)	Created
32556	PDCD4	hsa-miR-205-3p	LiverCancer(NCC,JP)	Created
32657	TET2	hsa-miR-4653-5p	LiverCancer(NCC,JP)	Disrupted
32727	SMAD2	hsa-miR-10a-5p	ProstateCancer(OICR,CA)	Created
32728	SMAD2	hsa-miR-10a-5p	ProstateCancer(OICR,CA)	Created
32729	SMAD2	hsa-miR-10a-5p	ProstateCancer(OICR,CA)	Created
32746	IL17RD	hsa-miR-4532	ProstateCancer(OICR,CA)	Created
32941	ARF1	hsa-miR-4717-3p	LiverCancer(NCC,JP)	Created
32942	ARF1	hsa-miR-4717-3p	LiverCancer(NCC,JP)	Created
32943	ARF1	hsa-miR-4717-3p	LiverCancer(NCC,JP)	Created
32944	ARF1	hsa-miR-4717-3p	LiverCancer(NCC,JP)	Created
32987	MTAP	hsa-miR-4798-3p	ProstateCancer(OICR,CA)	Disrupted
32996	XAF1	hsa-miR-590-3p	ProstateCancer(OICR,CA)	Created
32997	XAF1	hsa-miR-590-3p	ProstateCancer(OICR,CA)	Created
33001	ING5	hsa-miR-3675-3p	ProstateCancer(OICR,CA)	Created
33131	FLCN	hsa-miR-4793-3p	ProstateCancer(OICR,CA)	Created
33186	PAFAH1B1	hsa-miR-1285-5p	LiverCancer(RIKEN,JP)	Created
33199	SEC14L2	hsa-miR-514a-5p	LiverCancer(NCC,JP)	Created
33200	SEC14L2	hsa-miR-514a-5p	LiverCancer(NCC,JP)	Created
33259	CHEK1	hsa-miR-3160-3p	ProstateCancer(OICR,CA)	Created
33294	SYK	hsa-miR-5585-5p	LiverCancer(RIKEN,JP)	Created
33295	SYK	hsa-miR-5585-5p	LiverCancer(RIKEN,JP)	Created
33296	SYK	hsa-miR-5585-5p	LiverCancer(RIKEN,JP)	Created
33297	SYK	hsa-miR-5585-5p	LiverCancer(RIKEN,JP)	Created
33369	XAF1	hsa-miR-568	ProstateCancer(OICR,CA)	Created
33370	XAF1	hsa-miR-568	ProstateCancer(OICR,CA)	Created
33374	CAMTA1	hsa-miR-147b	ProstateCancer(OICR,CA)	Disrupted
33409	NF1	hsa-miR-5683	LiverCancer(RIKEN,JP)	Created
33410	NF1	hsa-miR-5683	LiverCancer(RIKEN,JP)	Created
33414	UNC5C	hsa-miR-3690	LiverCancer(RIKEN,JP)	Created
33464	NDRG1	hsa-miR-4483	LiverCancer(NCC,JP)	Created
33465	NDRG1	hsa-miR-4483	LiverCancer(NCC,JP)	Created
33665	EIF2AK2	hsa-let-7g-5p	RectumAdenocarcinoma(TCGA,US)	Created
33666	EIF2AK2	hsa-let-7g-5p	RectumAdenocarcinoma(TCGA,US)	Created
33667	EIF2AK2	hsa-let-7g-5p	RectumAdenocarcinoma(TCGA,US)	Created
33670	HIPK2	hsa-miR-324-3p	ColonAdenocarcinoma(TCGA,US)	Disrupted
33671	HIPK2	hsa-miR-324-3p	ColonAdenocarcinoma(TCGA,US)	Disrupted
33713	EEF1A1	hsa-miR-654-3p	BreastCarcinoma(WTSI,UK)	Created
33745	NKX3-1	hsa-miR-4782-5p	LiverCancer(RIKEN,JP)	Created
33746	NKX3-1	hsa-miR-4782-5p	LiverCancer(RIKEN,JP)	Created
33761	RASSF5	hsa-miR-20a-3p	LiverCancer(NCC,JP)	Created
33896	NDRG1	hsa-miR-188-5p	LiverCancer(NCC,JP)	Created
33897	NDRG1	hsa-miR-188-5p	LiverCancer(NCC,JP)	Created
33905	PCDH10	hsa-miR-650	LiverCancer(NCC,JP)	Disrupted
33943	EIF2AK2	hsa-let-7e-5p	RectumAdenocarcinoma(TCGA,US)	Created
33944	EIF2AK2	hsa-let-7e-5p	RectumAdenocarcinoma(TCGA,US)	Created
33945	EIF2AK2	hsa-let-7e-5p	RectumAdenocarcinoma(TCGA,US)	Created
33977	XAF1	hsa-miR-4775	ProstateCancer(OICR,CA)	Created
33978	XAF1	hsa-miR-4775	ProstateCancer(OICR,CA)	Created
34003	HECA	hsa-miR-4794	ProstateCancer(OICR,CA)	Created
34104	IL24	hsa-miR-506-5p	UterineCorpusEndometrioidCarcinoma(TCGA,US)	Created
34161	KIF1B	hsa-miR-150-5p	ProstateCancer(OICR,CA)	Created
34165	PAFAH1B1	hsa-miR-5688	ProstateCancer(OICR,CA)	Created
34173	CABLES2	hsa-miR-5196-5p	LiverCancer(RIKEN,JP)	Disrupted
34270	CYLD	hsa-miR-4325	ProstateCancer(OICR,CA)	Created
34271	CYLD	hsa-miR-4325	ProstateCancer(OICR,CA)	Created
34272	CYLD	hsa-miR-4325	ProstateCancer(OICR,CA)	Created
34275	TCTA	hsa-miR-302e	ProstateCancer(OICR,CA)	Created
34337	CTBP2	hsa-miR-4700-3p	LiverCancer(NCC,JP)	Created
34338	CTBP2	hsa-miR-4700-3p	LiverCancer(NCC,JP)	Created
34339	CTBP2	hsa-miR-4700-3p	LiverCancer(NCC,JP)	Created
34386	TRIM35	hsa-miR-4330	LiverCancer(NCC,JP)	Created
34436	EEF1A1	hsa-let-7e-5p	ProstateCancer(OICR,CA)	Created
34437	EEF1A1	hsa-miR-98	ProstateCancer(OICR,CA)	Created
34470	UNC5C	hsa-let-7a-3p	LiverCancer(RIKEN,JP)	Created
34471	TRIM13	hsa-miR-363-3p	LiverCancer(RIKEN,JP)	Created
34472	TRIM13	hsa-miR-363-3p	LiverCancer(RIKEN,JP)	Created
34473	TRIM13	hsa-miR-363-3p	LiverCancer(RIKEN,JP)	Created
34474	TRIM13	hsa-miR-363-3p	LiverCancer(RIKEN,JP)	Created
34521	UNC5C	hsa-miR-4662a-3p	LiverCancer(RIKEN,JP)	Created
34524	TP63	hsa-miR-576-5p	LiverCancer(RIKEN,JP)	Created
34525	TP63	hsa-miR-576-5p	LiverCancer(RIKEN,JP)	Created
34526	TP63	hsa-miR-576-5p	LiverCancer(RIKEN,JP)	Created
34527	TP63	hsa-miR-576-5p	LiverCancer(RIKEN,JP)	Created
34621	TCTA	hsa-miR-372	ProstateCancer(OICR,CA)	Created
34625	EEF1A1	hsa-let-7c	ProstateCancer(OICR,CA)	Created
34626	EEF1A1	hsa-let-7d-5p	ProstateCancer(OICR,CA)	Created
34631	ARL11	hsa-miR-106a-5p	ProstateCancer(OICR,CA)	Created
34632	ARL11	hsa-miR-17-5p	ProstateCancer(OICR,CA)	Created
34652	KIF1B	hsa-miR-4733-5p	ProstateCancer(OICR,CA)	Created
34788	EEF1A1	hsa-let-7a-5p	ProstateCancer(OICR,CA)	Created
34847	THRB	hsa-miR-4497	LiverCancer(RIKEN,JP)	Created
34848	THRB	hsa-miR-4497	LiverCancer(RIKEN,JP)	Created
34849	THRB	hsa-miR-4497	LiverCancer(RIKEN,JP)	Created
34850	THRB	hsa-miR-4497	LiverCancer(RIKEN,JP)	Created
34903	FOXO1	hsa-miR-607	LiverCancer(NCC,JP)	Created
34934	AIMP1	hsa-miR-4307	LiverCancer(NCC,JP)	Disrupted
34935	AIMP1	hsa-miR-4307	LiverCancer(NCC,JP)	Disrupted
34936	AIMP1	hsa-miR-4307	LiverCancer(NCC,JP)	Disrupted
34959	TCTA	hsa-miR-93-5p	ProstateCancer(OICR,CA)	Created
34964	EEF1A1	hsa-let-7g-5p	ProstateCancer(OICR,CA)	Created
34965	EEF1A1	hsa-let-7i-5p	ProstateCancer(OICR,CA)	Created
34977	KIF1B	hsa-miR-4530	ProstateCancer(OICR,CA)	Created
35007	ZIC1	hsa-miR-4704-5p	LiverCancer(RIKEN,JP)	Created
35016	ZIC1	hsa-miR-218-2-3p	LiverCancer(RIKEN,JP)	Created
35017	ZIC1	hsa-miR-584-5p	LiverCancer(RIKEN,JP)	Created
35032	TCF4	hsa-miR-26a-2-3p	LiverCancer(RIKEN,JP)	Created
35033	TCF4	hsa-miR-26a-2-3p	LiverCancer(RIKEN,JP)	Created
35034	TCF4	hsa-miR-26a-2-3p	LiverCancer(RIKEN,JP)	Created
35035	TCF4	hsa-miR-26a-2-3p	LiverCancer(RIKEN,JP)	Created
35036	TCF4	hsa-miR-26a-2-3p	LiverCancer(RIKEN,JP)	Created
35037	TCF4	hsa-miR-26a-2-3p	LiverCancer(RIKEN,JP)	Created
35038	TCF4	hsa-miR-26a-2-3p	LiverCancer(RIKEN,JP)	Created
35039	TCF4	hsa-miR-26a-2-3p	LiverCancer(RIKEN,JP)	Created
35040	TCF4	hsa-miR-26a-2-3p	LiverCancer(RIKEN,JP)	Created
35041	TCF4	hsa-miR-26a-2-3p	LiverCancer(RIKEN,JP)	Created
35042	TCF4	hsa-miR-26a-2-3p	LiverCancer(RIKEN,JP)	Created
35043	TCF4	hsa-miR-26a-2-3p	LiverCancer(RIKEN,JP)	Created
35096	PPP2R1B	hsa-miR-5095	LiverCancer(NCC,JP)	Created
35097	PPP2R1B	hsa-miR-5095	LiverCancer(NCC,JP)	Created
35098	PPP2R1B	hsa-miR-5095	LiverCancer(NCC,JP)	Created
35159	SYT13	hsa-miR-4530	ProstateCancer(OICR,CA)	Created
35160	SYT13	hsa-miR-4530	ProstateCancer(OICR,CA)	Created
35225	TNFRSF10B	hsa-miR-128	LiverCancer(RIKEN,JP)	Created
35226	TNFRSF10B	hsa-miR-128	LiverCancer(RIKEN,JP)	Created
35227	PAX5	hsa-miR-3148	LiverCancer(RIKEN,JP)	Created
35242	XRN1	hsa-miR-499a-3p	LiverCancer(RIKEN,JP)	Created
35243	XRN1	hsa-miR-499a-3p	LiverCancer(RIKEN,JP)	Created
35326	GLIPR1	hsa-miR-5692a	UterineCorpusEndometrioidCarcinoma(TCGA,US)	Created
35392	TRIM13	hsa-miR-4480	LiverCancer(RIKEN,JP)	Disrupted
35393	TRIM13	hsa-miR-4480	LiverCancer(RIKEN,JP)	Disrupted
35394	TRIM13	hsa-miR-4480	LiverCancer(RIKEN,JP)	Disrupted
35395	TRIM13	hsa-miR-4480	LiverCancer(RIKEN,JP)	Disrupted
35407	SPTBN1	hsa-miR-4704-3p	LiverCancer(RIKEN,JP)	Created
35451	WDR11	hsa-miR-4679	GastricCancer(CCGC,CN)	Created
35539	PPAPDC1B	hsa-miR-4425	ProstateCancer(OICR,CA)	Disrupted
35580	PPP2R1B	hsa-miR-548s	ProstateCancer(OICR,CA)	Created
35581	PPP2R1B	hsa-miR-548s	ProstateCancer(OICR,CA)	Created
35582	PPP2R1B	hsa-miR-548s	ProstateCancer(OICR,CA)	Created
35587	PAFAH1B1	hsa-miR-495	ProstateCancer(OICR,CA)	Created
35613	CUL5	hsa-miR-5707	LiverCancer(RIKEN,JP)	Created
35745	EEF1A1	hsa-let-7f-5p	ProstateCancer(OICR,CA)	Created
35903	RASSF5	hsa-miR-4290	LiverCancer(NCC,JP)	Created
35904	RASSF5	hsa-miR-4290	LiverCancer(NCC,JP)	Created
35973	FLCN	hsa-miR-1273g-3p	ProstateCancer(OICR,CA)	Created
36018	MAFB	hsa-miR-331-5p	LiverCancer(RIKEN,JP)	Created
36100	PPP2R1B	hsa-miR-3142	LiverCancer(NCC,JP)	Disrupted
36101	PPP2R1B	hsa-miR-3142	LiverCancer(NCC,JP)	Disrupted
36102	PPP2R1B	hsa-miR-3142	LiverCancer(NCC,JP)	Disrupted
36213	NF2	hsa-miR-4530	ProstateCancer(OICR,CA)	Created
36214	NF2	hsa-miR-4530	ProstateCancer(OICR,CA)	Created
36215	NF2	hsa-miR-4530	ProstateCancer(OICR,CA)	Created
36216	NF2	hsa-miR-4530	ProstateCancer(OICR,CA)	Created
36217	NF2	hsa-miR-4530	ProstateCancer(OICR,CA)	Created
36218	NF2	hsa-miR-4530	ProstateCancer(OICR,CA)	Created
36219	NF2	hsa-miR-4530	ProstateCancer(OICR,CA)	Created
36228	APAF1	hsa-miR-5588-3p	ProstateCancer(OICR,CA)	Created
36229	APAF1	hsa-miR-5588-3p	ProstateCancer(OICR,CA)	Created
36230	APAF1	hsa-miR-5588-3p	ProstateCancer(OICR,CA)	Created
36231	APAF1	hsa-miR-5588-3p	ProstateCancer(OICR,CA)	Created
36242	ING5	hsa-miR-508-5p	ProstateCancer(OICR,CA)	Created
36246	TRIM35	hsa-miR-551b-5p	ProstateCancer(OICR,CA)	Created
36347	SOCS3	hsa-miR-1914-5p	LiverCancer(NCC,JP)	Created
36357	RASSF2	hsa-miR-3529-5p	LiverCancer(NCC,JP)	Created
36358	RASSF2	hsa-miR-3529-5p	LiverCancer(NCC,JP)	Created
36439	EEF1A1	hsa-miR-4768-3p	ProstateCancer(OICR,CA)	Created
36532	HTRA3	hsa-miR-4716-5p	LiverCancer(RIKEN,JP)	Created
36540	TNFRSF10B	hsa-miR-4672	LiverCancer(RIKEN,JP)	Created
36541	TNFRSF10B	hsa-miR-4672	LiverCancer(RIKEN,JP)	Created
36548	TGFBR3	hsa-miR-4687-5p	LiverCancer(RIKEN,JP)	Disrupted
36549	TGFBR3	hsa-miR-4687-5p	LiverCancer(RIKEN,JP)	Disrupted
36550	TGFBR3	hsa-miR-4687-5p	LiverCancer(RIKEN,JP)	Disrupted
36606	RECK	hsa-miR-548ar-3p	LiverCancer(NCC,JP)	Created
36667	TP63	hsa-miR-4717-3p	UterineCorpusEndometrioidCarcinoma(TCGA,US)	Created
36668	TP63	hsa-miR-4717-3p	UterineCorpusEndometrioidCarcinoma(TCGA,US)	Created
36741	SMAD2	hsa-miR-10b-5p	ProstateCancer(OICR,CA)	Created
36742	SMAD2	hsa-miR-10b-5p	ProstateCancer(OICR,CA)	Created
36743	SMAD2	hsa-miR-10b-5p	ProstateCancer(OICR,CA)	Created
36791	EGLN3	hsa-miR-199a-3p	LiverCancer(RIKEN,JP)	Created
36792	EGLN3	hsa-miR-199b-3p	LiverCancer(RIKEN,JP)	Created
36810	TGFBR3	hsa-miR-4668-3p	LiverCancer(RIKEN,JP)	Disrupted
36811	TGFBR3	hsa-miR-4668-3p	LiverCancer(RIKEN,JP)	Disrupted
36812	TGFBR3	hsa-miR-4668-3p	LiverCancer(RIKEN,JP)	Disrupted
36813	DKK3	hsa-miR-676-5p	LiverCancer(RIKEN,JP)	Created
36814	DKK3	hsa-miR-676-5p	LiverCancer(RIKEN,JP)	Created
36815	DKK3	hsa-miR-676-5p	LiverCancer(RIKEN,JP)	Created
36847	SYNM	hsa-miR-7-1-3p	LiverCancer(NCC,JP)	Created
36848	SYNM	hsa-miR-7-1-3p	LiverCancer(NCC,JP)	Created
36930	TRIM13	hsa-miR-381	UterineCorpusEndometrioidCarcinoma(TCGA,US)	Created
36931	TRIM13	hsa-miR-381	UterineCorpusEndometrioidCarcinoma(TCGA,US)	Created
36932	TRIM13	hsa-miR-381	UterineCorpusEndometrioidCarcinoma(TCGA,US)	Created
36933	TRIM13	hsa-miR-381	UterineCorpusEndometrioidCarcinoma(TCGA,US)	Created
36947	EIF2AK2	hsa-let-7c	RectumAdenocarcinoma(TCGA,US)	Created
36948	EIF2AK2	hsa-let-7d-5p	RectumAdenocarcinoma(TCGA,US)	Created
36949	EIF2AK2	hsa-let-7c	RectumAdenocarcinoma(TCGA,US)	Created
36950	EIF2AK2	hsa-let-7d-5p	RectumAdenocarcinoma(TCGA,US)	Created
36951	EIF2AK2	hsa-let-7c	RectumAdenocarcinoma(TCGA,US)	Created
36952	EIF2AK2	hsa-let-7d-5p	RectumAdenocarcinoma(TCGA,US)	Created
36966	MAP2K4	hsa-miR-625-5p	ProstateCancer(OICR,CA)	Created
36985	EEF1A1	hsa-miR-202-3p	ProstateCancer(OICR,CA)	Created
37026	FOXP1	hsa-miR-499b-3p	LiverCancer(RIKEN,JP)	Created
37027	FOXP1	hsa-miR-499b-3p	LiverCancer(RIKEN,JP)	Created
37028	FOXP1	hsa-miR-499b-3p	LiverCancer(RIKEN,JP)	Created
37029	FOXP1	hsa-miR-499b-3p	LiverCancer(RIKEN,JP)	Created
37030	FOXP1	hsa-miR-499b-3p	LiverCancer(RIKEN,JP)	Created
37031	FOXP1	hsa-miR-499b-3p	LiverCancer(RIKEN,JP)	Created
37032	FOXP1	hsa-miR-499b-3p	LiverCancer(RIKEN,JP)	Created
37033	FOXP1	hsa-miR-499b-3p	LiverCancer(RIKEN,JP)	Created
37140	RHOBTB2	hsa-miR-4517	LiverCancer(NCC,JP)	Created
37141	RHOBTB2	hsa-miR-4517	LiverCancer(NCC,JP)	Created
37142	RHOBTB2	hsa-miR-4517	LiverCancer(NCC,JP)	Created
37143	PPP2R1B	hsa-miR-4438	LiverCancer(NCC,JP)	Created
37144	PPP2R1B	hsa-miR-4438	LiverCancer(NCC,JP)	Created
37145	PPP2R1B	hsa-miR-4438	LiverCancer(NCC,JP)	Created
37172	TP53	hsa-miR-302b-3p	LiverCancer(NCC,JP)	Created
37173	TP53	hsa-miR-302b-3p	LiverCancer(NCC,JP)	Created
37176	TP73	hsa-miR-4323	LiverCancer(NCC,JP)	Created
37177	TP73	hsa-miR-4323	LiverCancer(NCC,JP)	Created
37178	TP73	hsa-miR-4323	LiverCancer(NCC,JP)	Created
37179	TP73	hsa-miR-4323	LiverCancer(NCC,JP)	Created
37180	TP73	hsa-miR-4323	LiverCancer(NCC,JP)	Created
37181	TP73	hsa-miR-4323	LiverCancer(NCC,JP)	Created
37182	TP73	hsa-miR-4323	LiverCancer(NCC,JP)	Created
37183	TP73	hsa-miR-4323	LiverCancer(NCC,JP)	Created
37184	TP73	hsa-miR-4323	LiverCancer(NCC,JP)	Created
37185	TP73	hsa-miR-4323	LiverCancer(NCC,JP)	Created
37186	TP73	hsa-miR-4323	LiverCancer(NCC,JP)	Created
37187	TP73	hsa-miR-4323	LiverCancer(NCC,JP)	Created
37196	RASSF5	hsa-miR-4290	LiverCancer(NCC,JP)	Created
37278	IRF1	hsa-miR-3922-3p	ProstateCancer(OICR,CA)	Created
37299	RASSF8	hsa-miR-2052	ProstateCancer(OICR,CA)	Created
37301	ARL11	hsa-miR-20a-5p	ProstateCancer(OICR,CA)	Created
37302	ARL11	hsa-miR-372	ProstateCancer(OICR,CA)	Created
37318	VPS53	hsa-miR-5089	ProstateCancer(OICR,CA)	Created
37449	RASL10B	hsa-miR-4287	LiverCancer(RIKEN,JP)	Created
37510	TP53	hsa-miR-302e	LiverCancer(NCC,JP)	Created
37511	TP53	hsa-miR-302e	LiverCancer(NCC,JP)	Created
37514	TRIM13	hsa-miR-548g-3p	LiverCancer(NCC,JP)	Created
37515	TRIM13	hsa-miR-548g-3p	LiverCancer(NCC,JP)	Created
37516	TRIM13	hsa-miR-548g-3p	LiverCancer(NCC,JP)	Created
37517	TRIM13	hsa-miR-548g-3p	LiverCancer(NCC,JP)	Created
37525	IL24	hsa-miR-20a-3p	UterineCorpusEndometrioidCarcinoma(TCGA,US)	Created
37529	TP63	hsa-miR-5011-3p	UterineCorpusEndometrioidCarcinoma(TCGA,US)	Created
37530	TP63	hsa-miR-5011-3p	UterineCorpusEndometrioidCarcinoma(TCGA,US)	Created
37604	APAF1	hsa-miR-4733-5p	ProstateCancer(OICR,CA)	Created
37605	APAF1	hsa-miR-4733-5p	ProstateCancer(OICR,CA)	Created
37606	APAF1	hsa-miR-4733-5p	ProstateCancer(OICR,CA)	Created
37607	APAF1	hsa-miR-4733-5p	ProstateCancer(OICR,CA)	Created
37709	TNFRSF10B	hsa-miR-4302	LiverCancer(RIKEN,JP)	Created
37710	TNFRSF10B	hsa-miR-4302	LiverCancer(RIKEN,JP)	Created
37736	STARD13	hsa-miR-491-5p	LiverCancer(RIKEN,JP)	Created
37737	STARD13	hsa-miR-491-5p	LiverCancer(RIKEN,JP)	Created
37738	STARD13	hsa-miR-491-5p	LiverCancer(RIKEN,JP)	Created
37739	STARD13	hsa-miR-491-5p	LiverCancer(RIKEN,JP)	Created
37882	EIF2AK2	hsa-let-7b-5p	RectumAdenocarcinoma(TCGA,US)	Created
37883	EIF2AK2	hsa-let-7b-5p	RectumAdenocarcinoma(TCGA,US)	Created
37884	EIF2AK2	hsa-let-7b-5p	RectumAdenocarcinoma(TCGA,US)	Created
37905	MAP2K4	hsa-miR-4716-3p	ProstateCancer(OICR,CA)	Created
37931	MTAP	hsa-miR-373-3p	ProstateCancer(OICR,CA)	Created
38009	CHEK1	hsa-miR-3929	ProstateCancer(OICR,CA)	Created
38010	CHEK1	hsa-miR-4419b	ProstateCancer(OICR,CA)	Created
38011	CHEK1	hsa-miR-4478	ProstateCancer(OICR,CA)	Created
38038	UNC5A	hsa-miR-2861	LiverCancer(RIKEN,JP)	Disrupted
38039	TRIM13	hsa-miR-518a-5p	LiverCancer(RIKEN,JP)	Created
38040	TRIM13	hsa-miR-527	LiverCancer(RIKEN,JP)	Created
38041	TRIM13	hsa-miR-518a-5p	LiverCancer(RIKEN,JP)	Created
38042	TRIM13	hsa-miR-527	LiverCancer(RIKEN,JP)	Created
38043	TRIM13	hsa-miR-518a-5p	LiverCancer(RIKEN,JP)	Created
38044	TRIM13	hsa-miR-527	LiverCancer(RIKEN,JP)	Created
38045	TRIM13	hsa-miR-518a-5p	LiverCancer(RIKEN,JP)	Created
38046	TRIM13	hsa-miR-527	LiverCancer(RIKEN,JP)	Created
38047	CABLES2	hsa-miR-1914-3p	LiverCancer(RIKEN,JP)	Created
38103	PACRG	hsa-miR-656	GastricCancer(CCGC,CN)	Created
38104	PACRG	hsa-miR-656	GastricCancer(CCGC,CN)	Created
38105	PACRG	hsa-miR-656	GastricCancer(CCGC,CN)	Created
38142	FOXO4	hsa-miR-3138	LiverCancer(NCC,JP)	Created
38143	FOXO4	hsa-miR-3138	LiverCancer(NCC,JP)	Created
38181	AIMP1	hsa-miR-581	LiverCancer(NCC,JP)	Created
38182	AIMP1	hsa-miR-581	LiverCancer(NCC,JP)	Created
38183	AIMP1	hsa-miR-581	LiverCancer(NCC,JP)	Created
38280	IRF1	hsa-miR-3176	ProstateCancer(OICR,CA)	Created
38333	SMAD2	hsa-miR-5699	ProstateCancer(OICR,CA)	Created
38334	SMAD2	hsa-miR-5699	ProstateCancer(OICR,CA)	Created
38335	SMAD2	hsa-miR-5699	ProstateCancer(OICR,CA)	Created
38394	CTCF	hsa-miR-4446-5p	BreastCarcinoma(WTSI,UK)	Created
38395	CTCF	hsa-miR-4446-5p	BreastCarcinoma(WTSI,UK)	Created
38404	WT1	hsa-miR-424-3p	LiverCancer(RIKEN,JP)	Created
38405	WT1	hsa-miR-424-3p	LiverCancer(RIKEN,JP)	Created
38406	WT1	hsa-miR-424-3p	LiverCancer(RIKEN,JP)	Created
38407	WT1	hsa-miR-424-3p	LiverCancer(RIKEN,JP)	Created
38408	WT1	hsa-miR-424-3p	LiverCancer(RIKEN,JP)	Created
38445	ZDHHC17	hsa-miR-10b-3p	LiverCancer(RIKEN,JP)	Created
38520	ABI2	hsa-miR-198	LiverCancer(NCC,JP)	Created
38534	INTS6	hsa-miR-2116-5p	LiverCancer(NCC,JP)	Created
38580	HOPX	hsa-miR-4682	LiverCancer(NCC,JP)	Created
38628	RCN2	hsa-miR-553	LiverCancer(NCC,JP)	Created
38725	IL17RD	hsa-miR-106a-5p	ProstateCancer(OICR,CA)	Created
38726	IL17RD	hsa-miR-17-5p	ProstateCancer(OICR,CA)	Created
38734	EEF1A1	hsa-let-7b-5p	ProstateCancer(OICR,CA)	Created
38735	EEF1A1	hsa-miR-4500	ProstateCancer(OICR,CA)	Created
38830	NF2	hsa-miR-665	ProstateCancer(OICR,CA)	Created
38831	NF2	hsa-miR-665	ProstateCancer(OICR,CA)	Created
38832	NF2	hsa-miR-665	ProstateCancer(OICR,CA)	Created
38833	NF2	hsa-miR-665	ProstateCancer(OICR,CA)	Created
38834	NF2	hsa-miR-665	ProstateCancer(OICR,CA)	Created
38835	NF2	hsa-miR-665	ProstateCancer(OICR,CA)	Created
38836	NF2	hsa-miR-665	ProstateCancer(OICR,CA)	Created
38893	SIRT3	hsa-miR-4529-5p	BreastCarcinoma(WTSI,UK)	Created
38894	SIRT3	hsa-miR-4529-5p	BreastCarcinoma(WTSI,UK)	Created
38976	COPS2	hsa-miR-378a-5p	LiverCancer(RIKEN,JP)	Created
39007	STARD13	hsa-miR-3175	LiverCancer(RIKEN,JP)	Created
39008	STARD13	hsa-miR-3175	LiverCancer(RIKEN,JP)	Created
39009	STARD13	hsa-miR-3175	LiverCancer(RIKEN,JP)	Created
39010	STARD13	hsa-miR-3175	LiverCancer(RIKEN,JP)	Created
39027	LIN9	hsa-miR-449c-5p	LiverCancer(RIKEN,JP)	Created
39050	SYNM	hsa-miR-338-5p	LiverCancer(NCC,JP)	Disrupted
39051	SYNM	hsa-miR-338-5p	LiverCancer(NCC,JP)	Disrupted
39237	IL17RD	hsa-miR-20b-5p	ProstateCancer(OICR,CA)	Created
39238	IL17RD	hsa-miR-93-5p	ProstateCancer(OICR,CA)	Created
39513	ERBB4	hsa-miR-29a-5p	LiverCancer(RIKEN,JP)	Created
39514	ERBB4	hsa-miR-29a-5p	LiverCancer(RIKEN,JP)	Created
39534	TCF4	hsa-miR-26a-1-3p	LiverCancer(RIKEN,JP)	Created
39535	TCF4	hsa-miR-26a-1-3p	LiverCancer(RIKEN,JP)	Created
39536	TCF4	hsa-miR-26a-1-3p	LiverCancer(RIKEN,JP)	Created
39537	TCF4	hsa-miR-26a-1-3p	LiverCancer(RIKEN,JP)	Created
39538	TCF4	hsa-miR-26a-1-3p	LiverCancer(RIKEN,JP)	Created
39539	TCF4	hsa-miR-26a-1-3p	LiverCancer(RIKEN,JP)	Created
39540	TCF4	hsa-miR-26a-1-3p	LiverCancer(RIKEN,JP)	Created
39541	TCF4	hsa-miR-26a-1-3p	LiverCancer(RIKEN,JP)	Created
39542	TCF4	hsa-miR-26a-1-3p	LiverCancer(RIKEN,JP)	Created
39543	TCF4	hsa-miR-26a-1-3p	LiverCancer(RIKEN,JP)	Created
39544	TCF4	hsa-miR-26a-1-3p	LiverCancer(RIKEN,JP)	Created
39545	TCF4	hsa-miR-26a-1-3p	LiverCancer(RIKEN,JP)	Created
39627	TCF4	hsa-miR-4720-3p	LiverCancer(NCC,JP)	Created
39628	TCF4	hsa-miR-4720-3p	LiverCancer(NCC,JP)	Created
