	Genesymbol	miRNA	Targetsiteclass	Cancertype	Genetype
1413	ABL2	hsa-miR-150-5p	Created	ProstateCancer(OICR,CA)	Oncogene
1414	ABL2	hsa-miR-150-5p	Created	ProstateCancer(OICR,CA)	Oncogene
1415	ABL2	hsa-miR-150-5p	Created	ProstateCancer(OICR,CA)	Oncogene
1416	COPS2	hsa-miR-378a-5p	Created	LiverCancer(RIKEN,JP)	Tumor Suppressor Gene
1417	SHMT1	hsa-miR-522-3p	Disrupted	LiverCancer(RIKEN,JP)	Not Classified
1418	SHMT1	hsa-miR-522-3p	Disrupted	LiverCancer(RIKEN,JP)	Not Classified
1419	STARD13	hsa-miR-3175	Created	LiverCancer(RIKEN,JP)	Oncogene
1420	STARD13	hsa-miR-3175	Created	LiverCancer(RIKEN,JP)	Oncogene
1421	STARD13	hsa-miR-3175	Created	LiverCancer(RIKEN,JP)	Oncogene
1422	STARD13	hsa-miR-3175	Created	LiverCancer(RIKEN,JP)	Oncogene
1423	ABL2	hsa-miR-1269b	Created	LiverCancer(RIKEN,JP)	Oncogene
1424	ABL2	hsa-miR-1269b	Created	LiverCancer(RIKEN,JP)	Oncogene
1425	ABL2	hsa-miR-1269b	Created	LiverCancer(RIKEN,JP)	Oncogene
1426	ABL2	hsa-miR-1269b	Created	LiverCancer(RIKEN,JP)	Oncogene
1427	ABL2	hsa-miR-1269b	Created	LiverCancer(RIKEN,JP)	Oncogene
1428	ABL2	hsa-miR-1269b	Created	LiverCancer(RIKEN,JP)	Oncogene
1429	ABL2	hsa-miR-1269b	Created	LiverCancer(RIKEN,JP)	Oncogene
1430	WHSC1	hsa-miR-302b-5p	Created	LiverCancer(NCC,JP)	Not Classified
1431	PTGS1	hsa-miR-4684-5p	Created	LiverCancer(NCC,JP)	Tumor Suppressor Gene
1432	PTGS1	hsa-miR-4684-5p	Created	LiverCancer(NCC,JP)	Tumor Suppressor Gene
1433	MECOM	hsa-miR-92a-3p	Created	LiverCancer(RIKEN,JP)	Oncogene
1434	MECOM	hsa-miR-92a-3p	Created	LiverCancer(RIKEN,JP)	Oncogene
1435	MECOM	hsa-miR-92a-3p	Created	LiverCancer(RIKEN,JP)	Oncogene
1436	MECOM	hsa-miR-92a-3p	Created	LiverCancer(RIKEN,JP)	Oncogene
1437	MECOM	hsa-miR-92a-3p	Created	LiverCancer(RIKEN,JP)	Oncogene
1438	MECOM	hsa-miR-92a-3p	Created	LiverCancer(RIKEN,JP)	Oncogene
1439	MECOM	hsa-miR-92a-3p	Created	LiverCancer(RIKEN,JP)	Oncogene
1440	AFF4	hsa-miR-548at-5p	Created	LiverCancer(RIKEN,JP)	Not Classified
1441	TCF4	hsa-miR-26a-1-3p	Created	LiverCancer(RIKEN,JP)	Oncogene
1442	TCF4	hsa-miR-26a-1-3p	Created	LiverCancer(RIKEN,JP)	Oncogene
1443	TCF4	hsa-miR-26a-1-3p	Created	LiverCancer(RIKEN,JP)	Oncogene
1444	TCF4	hsa-miR-26a-1-3p	Created	LiverCancer(RIKEN,JP)	Oncogene
1445	TCF4	hsa-miR-26a-1-3p	Created	LiverCancer(RIKEN,JP)	Oncogene
1446	TCF4	hsa-miR-26a-1-3p	Created	LiverCancer(RIKEN,JP)	Oncogene
1447	TCF4	hsa-miR-26a-1-3p	Created	LiverCancer(RIKEN,JP)	Oncogene
1448	TCF4	hsa-miR-26a-1-3p	Created	LiverCancer(RIKEN,JP)	Oncogene
1449	TCF4	hsa-miR-26a-1-3p	Created	LiverCancer(RIKEN,JP)	Oncogene
1450	TCF4	hsa-miR-26a-1-3p	Created	LiverCancer(RIKEN,JP)	Oncogene
1451	TCF4	hsa-miR-26a-1-3p	Created	LiverCancer(RIKEN,JP)	Oncogene
1452	TCF4	hsa-miR-26a-1-3p	Created	LiverCancer(RIKEN,JP)	Oncogene
1453	BAZ2B	hsa-miR-3173-3p	Created	LiverCancer(RIKEN,JP)	Oncogene
1454	TBL1XR1	hsa-let-7f-5p	Created	LiverCancer(RIKEN,JP)	Tumor Suppressor Gene
1455	TCF4	hsa-miR-4720-3p	Created	LiverCancer(NCC,JP)	Oncogene
1456	TCF4	hsa-miR-4720-3p	Created	LiverCancer(NCC,JP)	Oncogene
1457	TCF4	hsa-miR-4720-3p	Created	LiverCancer(NCC,JP)	Oncogene
1458	TCF4	hsa-miR-4720-3p	Created	LiverCancer(NCC,JP)	Oncogene
1459	TCF4	hsa-miR-4720-3p	Created	LiverCancer(NCC,JP)	Oncogene
1460	TCF4	hsa-miR-4720-3p	Created	LiverCancer(NCC,JP)	Oncogene
1461	TCF4	hsa-miR-4720-3p	Created	LiverCancer(NCC,JP)	Oncogene
1462	TCF4	hsa-miR-4720-3p	Created	LiverCancer(NCC,JP)	Oncogene
1463	TCF4	hsa-miR-4720-3p	Created	LiverCancer(NCC,JP)	Oncogene
1464	TCF4	hsa-miR-4720-3p	Created	LiverCancer(NCC,JP)	Oncogene
1465	TCF4	hsa-miR-4720-3p	Created	LiverCancer(NCC,JP)	Oncogene
1466	TCF4	hsa-miR-4720-3p	Created	LiverCancer(NCC,JP)	Oncogene
1467	TJP1	hsa-miR-7-1-3p	Disrupted	LiverCancer(NCC,JP)	Tumor Suppressor Gene
1468	TJP1	hsa-miR-7-1-3p	Disrupted	LiverCancer(NCC,JP)	Tumor Suppressor Gene
1469	MCM3	hsa-miR-3617	Created	LiverCancer(NCC,JP)	Oncogene
1470	CDKN1B	hsa-miR-4693-3p	Created	LiverCancer(NCC,JP)	Tumor Suppressor Gene
1471	BCLAF1	hsa-miR-374a-3p	Created	LiverCancer(NCC,JP)	Oncogene
1472	BCLAF1	hsa-miR-374a-3p	Created	LiverCancer(NCC,JP)	Oncogene
1473	BCLAF1	hsa-miR-374a-3p	Created	LiverCancer(NCC,JP)	Oncogene
1474	NF2	hsa-miR-4284	Disrupted	LiverCancer(NCC,JP)	Tumor Suppressor Gene
1475	NF2	hsa-miR-4284	Disrupted	LiverCancer(NCC,JP)	Tumor Suppressor Gene
1476	NF2	hsa-miR-4284	Disrupted	LiverCancer(NCC,JP)	Tumor Suppressor Gene
1477	NF2	hsa-miR-4284	Disrupted	LiverCancer(NCC,JP)	Tumor Suppressor Gene
1478	NF2	hsa-miR-4284	Disrupted	LiverCancer(NCC,JP)	Tumor Suppressor Gene
1479	NF2	hsa-miR-4284	Disrupted	LiverCancer(NCC,JP)	Tumor Suppressor Gene
1480	NF2	hsa-miR-4284	Disrupted	LiverCancer(NCC,JP)	Tumor Suppressor Gene
1481	THRAP3	hsa-miR-3189-3p	Created	LiverCancer(NCC,JP)	Tumor Suppressor Gene
1482	GNAS	hsa-miR-452-3p	Disrupted	UterineCorpusEndometrioidCarcinoma(TCGA,US)	Oncogene
1483	CDKN2B	hsa-miR-4758-3p	Created	BladderUrothelialCarcinoma(TCGA,US)	Tumor Suppressor Gene
1484	PCSK5	hsa-miR-526b-3p	Created	ProstateCancer(OICR,CA)	Not Classified
1485	KAT6B	hsa-miR-7-2-3p	Created	LiverCancer(RIKEN,JP)	Oncogene
1486	KAT6B	hsa-miR-7-2-3p	Created	LiverCancer(RIKEN,JP)	Oncogene
1487	KAT6B	hsa-miR-7-2-3p	Created	LiverCancer(RIKEN,JP)	Oncogene
1488	NTRK2	hsa-miR-182-3p	Created	LiverCancer(RIKEN,JP)	Oncogene
1489	NTRK2	hsa-miR-182-3p	Created	LiverCancer(RIKEN,JP)	Oncogene
1490	AFF4	hsa-miR-502-3p	Created	LiverCancer(RIKEN,JP)	Not Classified
1491	WHSC1	hsa-miR-3943	Created	LiverCancer(NCC,JP)	Not Classified
1492	WHSC1	hsa-miR-3943	Created	LiverCancer(NCC,JP)	Not Classified
1493	WHSC1	hsa-miR-3943	Created	LiverCancer(NCC,JP)	Not Classified
1494	WHSC1	hsa-miR-3943	Created	LiverCancer(NCC,JP)	Not Classified
1495	RAD23B	hsa-miR-548aw	Created	LiverCancer(NCC,JP)	Tumor Suppressor Gene
1496	RAD23B	hsa-miR-548aw	Created	LiverCancer(NCC,JP)	Tumor Suppressor Gene
1497	RAD23B	hsa-miR-548aw	Created	LiverCancer(NCC,JP)	Tumor Suppressor Gene
1498	FAM46C	hsa-miR-331-3p	Created	LiverCancer(NCC,JP)	Not Classified
1499	CNOT4	hsa-miR-1200	Created	LiverCancer(NCC,JP)	Not Classified
1500	CNOT4	hsa-miR-1200	Created	LiverCancer(NCC,JP)	Not Classified
1501	CNOT4	hsa-miR-1200	Created	LiverCancer(NCC,JP)	Not Classified
1502	CNOT4	hsa-miR-1200	Created	LiverCancer(NCC,JP)	Not Classified
1503	GNAS	hsa-miR-4735-3p	Created	UterineCorpusEndometrioidCarcinoma(TCGA,US)	Oncogene
1504	BRWD1	hsa-miR-3622a-5p	Created	UterineCorpusEndometrioidCarcinoma(TCGA,US)	Oncogene
1505	MUC20	hsa-miR-3652	Created	ProstateCancer(OICR,CA)	Tumor Suppressor Gene
1506	MUC20	hsa-miR-3652	Created	ProstateCancer(OICR,CA)	Tumor Suppressor Gene
1507	JMY	hsa-miR-3187-5p	Created	ProstateCancer(OICR,CA)	Not Classified
1508	SIN3A	hsa-miR-3689a-3p	Created	ProstateCancer(OICR,CA)	Oncogene
1509	SIN3A	hsa-miR-3689b-3p	Created	ProstateCancer(OICR,CA)	Oncogene
1510	SIN3A	hsa-miR-3689c	Created	ProstateCancer(OICR,CA)	Oncogene
1511	SIN3A	hsa-miR-3689a-3p	Created	ProstateCancer(OICR,CA)	Oncogene
1512	SIN3A	hsa-miR-3689b-3p	Created	ProstateCancer(OICR,CA)	Oncogene
1513	SIN3A	hsa-miR-3689c	Created	ProstateCancer(OICR,CA)	Oncogene
1514	SIN3A	hsa-miR-3689a-3p	Created	ProstateCancer(OICR,CA)	Oncogene
1515	SIN3A	hsa-miR-3689b-3p	Created	ProstateCancer(OICR,CA)	Oncogene
1516	SIN3A	hsa-miR-3689c	Created	ProstateCancer(OICR,CA)	Oncogene
1517	SMAD2	hsa-miR-339-5p	Created	ProstateCancer(OICR,CA)	Tumor Suppressor Gene
1518	SMAD2	hsa-miR-339-5p	Created	ProstateCancer(OICR,CA)	Tumor Suppressor Gene
1519	SMAD2	hsa-miR-339-5p	Created	ProstateCancer(OICR,CA)	Tumor Suppressor Gene
1520	CIC	hsa-miR-4728-5p	Created	LiverCancer(RIKEN,JP)	Tumor Suppressor Gene
1521	TCF4	hsa-miR-302d-3p	Created	LiverCancer(RIKEN,JP)	Oncogene
1522	TCF4	hsa-miR-302d-3p	Created	LiverCancer(RIKEN,JP)	Oncogene
1523	TCF4	hsa-miR-302d-3p	Created	LiverCancer(RIKEN,JP)	Oncogene
1524	TCF4	hsa-miR-302d-3p	Created	LiverCancer(RIKEN,JP)	Oncogene
1525	TCF4	hsa-miR-302d-3p	Created	LiverCancer(RIKEN,JP)	Oncogene
1526	TCF4	hsa-miR-302d-3p	Created	LiverCancer(RIKEN,JP)	Oncogene
1527	TCF4	hsa-miR-302d-3p	Created	LiverCancer(RIKEN,JP)	Oncogene
1528	TCF4	hsa-miR-302d-3p	Created	LiverCancer(RIKEN,JP)	Oncogene
1529	TCF4	hsa-miR-302d-3p	Created	LiverCancer(RIKEN,JP)	Oncogene
1530	TCF4	hsa-miR-302d-3p	Created	LiverCancer(RIKEN,JP)	Oncogene
1531	TCF4	hsa-miR-302d-3p	Created	LiverCancer(RIKEN,JP)	Oncogene
1532	TCF4	hsa-miR-302d-3p	Created	LiverCancer(RIKEN,JP)	Oncogene
1533	ROBO2	hsa-miR-4315	Created	LiverCancer(RIKEN,JP)	Oncogene
1534	ROBO2	hsa-miR-4315	Created	LiverCancer(RIKEN,JP)	Oncogene
1535	ABL2	hsa-miR-1269a	Created	LiverCancer(RIKEN,JP)	Oncogene
1536	ABL2	hsa-miR-1269a	Created	LiverCancer(RIKEN,JP)	Oncogene
1537	ABL2	hsa-miR-1269a	Created	LiverCancer(RIKEN,JP)	Oncogene
1538	ABL2	hsa-miR-1269a	Created	LiverCancer(RIKEN,JP)	Oncogene
1539	ABL2	hsa-miR-1269a	Created	LiverCancer(RIKEN,JP)	Oncogene
1540	ABL2	hsa-miR-1269a	Created	LiverCancer(RIKEN,JP)	Oncogene
1541	ABL2	hsa-miR-1269a	Created	LiverCancer(RIKEN,JP)	Oncogene
1542	TBL1XR1	hsa-let-7i-5p	Created	LiverCancer(RIKEN,JP)	Tumor Suppressor Gene
1543	WHSC1	hsa-miR-302d-5p	Created	LiverCancer(NCC,JP)	Not Classified
1544	CCAR1	hsa-miR-4766-3p	Created	LiverCancer(NCC,JP)	Tumor Suppressor Gene
1545	WNT5A	hsa-miR-4745-5p	Created	UterineCorpusEndometrioidCarcinoma(TCGA,US)	Oncogene
1546	WNT5A	hsa-miR-4745-5p	Created	UterineCorpusEndometrioidCarcinoma(TCGA,US)	Oncogene
1547	POM121	hsa-miR-1178	Created	UterineCorpusEndometrioidCarcinoma(TCGA,US)	Oncogene
1548	PLCB1	hsa-miR-5006-3p	Created	BladderUrothelialCarcinoma(TCGA,US)	Oncogene
1549	SYK	hsa-miR-150-5p	Created	ProstateCancer(OICR,CA)	Not Classified
1550	SYK	hsa-miR-150-5p	Created	ProstateCancer(OICR,CA)	Not Classified
1551	SYK	hsa-miR-150-5p	Created	ProstateCancer(OICR,CA)	Not Classified
1552	SYK	hsa-miR-150-5p	Created	ProstateCancer(OICR,CA)	Not Classified
1553	CTCF	hsa-miR-5006-3p	Created	BreastCarcinoma(WTSI,UK)	Tumor Suppressor Gene
1554	CTCF	hsa-miR-5006-3p	Created	BreastCarcinoma(WTSI,UK)	Tumor Suppressor Gene
1555	NTRK2	hsa-miR-3120-3p	Created	BreastCarcinoma(WTSI,UK)	Oncogene
1556	NTRK2	hsa-miR-3120-3p	Created	BreastCarcinoma(WTSI,UK)	Oncogene
1557	PIK3R3	hsa-miR-4698	Created	LiverCancer(RIKEN,JP)	Oncogene
1558	PIK3R3	hsa-miR-4698	Created	LiverCancer(RIKEN,JP)	Oncogene
1559	FGFR1	hsa-miR-3935	Created	LiverCancer(RIKEN,JP)	Not Classified
1560	FGFR1	hsa-miR-3935	Created	LiverCancer(RIKEN,JP)	Not Classified
1561	FGFR1	hsa-miR-3935	Created	LiverCancer(RIKEN,JP)	Not Classified
1562	FGFR1	hsa-miR-3935	Created	LiverCancer(RIKEN,JP)	Not Classified
1563	FGFR1	hsa-miR-3935	Created	LiverCancer(RIKEN,JP)	Not Classified
1564	FGFR1	hsa-miR-3935	Created	LiverCancer(RIKEN,JP)	Not Classified
1565	FGFR1	hsa-miR-3935	Created	LiverCancer(RIKEN,JP)	Not Classified
1566	FGFR1	hsa-miR-3935	Created	LiverCancer(RIKEN,JP)	Not Classified
1567	FGFR1	hsa-miR-3935	Created	LiverCancer(RIKEN,JP)	Not Classified
1568	MLL	hsa-miR-93-5p	Created	LiverCancer(RIKEN,JP)	Tumor Suppressor Gene
1569	MLL	hsa-miR-93-5p	Created	LiverCancer(RIKEN,JP)	Tumor Suppressor Gene
1570	ATRX	hsa-miR-30e-5p	Created	LiverCancer(RIKEN,JP)	Tumor Suppressor Gene
1571	ATRX	hsa-miR-30e-5p	Created	LiverCancer(RIKEN,JP)	Tumor Suppressor Gene
1572	TBL1XR1	hsa-let-7c	Created	LiverCancer(RIKEN,JP)	Tumor Suppressor Gene
1573	TBL1XR1	hsa-miR-98	Created	LiverCancer(RIKEN,JP)	Tumor Suppressor Gene
1574	LRP6	hsa-miR-518a-5p	Created	LiverCancer(RIKEN,JP)	Oncogene
1575	LRP6	hsa-miR-527	Created	LiverCancer(RIKEN,JP)	Oncogene
1576	AFF4	hsa-miR-125a-3p	Created	LiverCancer(NCC,JP)	Not Classified
1577	AFF4	hsa-miR-3934	Created	LiverCancer(NCC,JP)	Not Classified
1578	WHSC1	hsa-miR-4530	Created	LiverCancer(NCC,JP)	Not Classified
1579	AFF4	hsa-miR-4495	Created	LiverCancer(NCC,JP)	Not Classified
1580	TP53	hsa-miR-302b-3p	Created	LiverCancer(NCC,JP)	Tumor Suppressor Gene
1581	TP53	hsa-miR-302e	Created	LiverCancer(NCC,JP)	Tumor Suppressor Gene
1582	TP53	hsa-miR-372	Created	LiverCancer(NCC,JP)	Tumor Suppressor Gene
1583	TP53	hsa-miR-372	Created	LiverCancer(NCC,JP)	Tumor Suppressor Gene
1584	TP53	hsa-miR-302b-3p	Created	LiverCancer(NCC,JP)	Tumor Suppressor Gene
1585	TP53	hsa-miR-302e	Created	LiverCancer(NCC,JP)	Tumor Suppressor Gene
1586	WNT5A	hsa-miR-3151	Created	UterineCorpusEndometrioidCarcinoma(TCGA,US)	Oncogene
1587	WNT5A	hsa-miR-3151	Created	UterineCorpusEndometrioidCarcinoma(TCGA,US)	Oncogene
1588	PLCB1	hsa-miR-4719	Created	UterineCorpusEndometrioidCarcinoma(TCGA,US)	Oncogene
1589	FXR1	hsa-miR-4729	Created	BladderUrothelialCarcinoma(TCGA,US)	Tumor Suppressor Gene
1590	CUX1	hsa-miR-4432	Created	ColonAdenocarcinoma(TCGA,US)	Not Classified
1591	CUX1	hsa-miR-4432	Created	ColonAdenocarcinoma(TCGA,US)	Not Classified
1592	ROBO2	hsa-miR-4282	Created	ColonAdenocarcinoma(TCGA,US)	Oncogene
1593	ROBO2	hsa-miR-4282	Created	ColonAdenocarcinoma(TCGA,US)	Oncogene
1594	GNAS	hsa-miR-5196-3p	Disrupted	BladderUrothelialCarcinoma(TCGA,US)	Oncogene
1595	TFDP2	hsa-miR-30b-3p	Created	ProstateCancer(OICR,CA)	Tumor Suppressor Gene
1596	TFDP2	hsa-miR-30b-3p	Created	ProstateCancer(OICR,CA)	Tumor Suppressor Gene
1597	TFDP2	hsa-miR-30b-3p	Created	ProstateCancer(OICR,CA)	Tumor Suppressor Gene
1598	TFDP2	hsa-miR-30b-3p	Created	ProstateCancer(OICR,CA)	Tumor Suppressor Gene
1599	TFDP2	hsa-miR-30b-3p	Created	ProstateCancer(OICR,CA)	Tumor Suppressor Gene
1600	TFDP2	hsa-miR-30b-3p	Created	ProstateCancer(OICR,CA)	Tumor Suppressor Gene
1601	EEF1A1	hsa-miR-4733-5p	Created	ProstateCancer(OICR,CA)	Tumor Suppressor Gene
1602	PCSK5	hsa-miR-302b-3p	Created	ProstateCancer(OICR,CA)	Not Classified
1603	PCSK5	hsa-miR-372	Created	ProstateCancer(OICR,CA)	Not Classified
1604	PCSK5	hsa-miR-520g	Created	ProstateCancer(OICR,CA)	Not Classified
1605	PCSK5	hsa-miR-520h	Created	ProstateCancer(OICR,CA)	Not Classified
1606	ARHGAP26	hsa-miR-196a-3p	Created	ProstateCancer(OICR,CA)	Tumor Suppressor Gene
1607	ARHGAP26	hsa-miR-196a-3p	Created	ProstateCancer(OICR,CA)	Tumor Suppressor Gene
1608	IRS2	hsa-miR-3607-5p	Created	BreastCarcinoma(WTSI,UK)	Tumor Suppressor Gene
1609	NCOR1	hsa-miR-548ah-3p	Created	LiverCancer(RIKEN,JP)	Tumor Suppressor Gene
1610	NCOR1	hsa-miR-548ah-3p	Created	LiverCancer(RIKEN,JP)	Tumor Suppressor Gene
1611	FOXP1	hsa-miR-2681-3p	Created	LiverCancer(RIKEN,JP)	Tumor Suppressor Gene
1612	FOXP1	hsa-miR-499a-3p	Created	LiverCancer(RIKEN,JP)	Tumor Suppressor Gene
1613	FOXP1	hsa-miR-2681-3p	Created	LiverCancer(RIKEN,JP)	Tumor Suppressor Gene
1614	FOXP1	hsa-miR-499a-3p	Created	LiverCancer(RIKEN,JP)	Tumor Suppressor Gene
1615	FOXP1	hsa-miR-2681-3p	Created	LiverCancer(RIKEN,JP)	Tumor Suppressor Gene
1616	FOXP1	hsa-miR-499a-3p	Created	LiverCancer(RIKEN,JP)	Tumor Suppressor Gene
1617	FOXP1	hsa-miR-2681-3p	Created	LiverCancer(RIKEN,JP)	Tumor Suppressor Gene
1618	FOXP1	hsa-miR-499a-3p	Created	LiverCancer(RIKEN,JP)	Tumor Suppressor Gene
1619	FOXP1	hsa-miR-2681-3p	Created	LiverCancer(RIKEN,JP)	Tumor Suppressor Gene
1620	FOXP1	hsa-miR-499a-3p	Created	LiverCancer(RIKEN,JP)	Tumor Suppressor Gene
1621	FOXP1	hsa-miR-2681-3p	Created	LiverCancer(RIKEN,JP)	Tumor Suppressor Gene
1622	FOXP1	hsa-miR-499a-3p	Created	LiverCancer(RIKEN,JP)	Tumor Suppressor Gene
1623	FOXP1	hsa-miR-2681-3p	Created	LiverCancer(RIKEN,JP)	Tumor Suppressor Gene
1624	FOXP1	hsa-miR-499a-3p	Created	LiverCancer(RIKEN,JP)	Tumor Suppressor Gene
1625	FOXP1	hsa-miR-2681-3p	Created	LiverCancer(RIKEN,JP)	Tumor Suppressor Gene
1626	FOXP1	hsa-miR-499a-3p	Created	LiverCancer(RIKEN,JP)	Tumor Suppressor Gene
1627	ATRX	hsa-miR-30a-5p	Created	LiverCancer(RIKEN,JP)	Tumor Suppressor Gene
1628	ATRX	hsa-miR-30a-5p	Created	LiverCancer(RIKEN,JP)	Tumor Suppressor Gene
1629	SH2B3	hsa-miR-3669	Created	LiverCancer(RIKEN,JP)	Not Classified
1630	TCF4	hsa-miR-373-3p	Created	LiverCancer(RIKEN,JP)	Oncogene
1631	TCF4	hsa-miR-373-3p	Created	LiverCancer(RIKEN,JP)	Oncogene
1632	TCF4	hsa-miR-373-3p	Created	LiverCancer(RIKEN,JP)	Oncogene
1633	TCF4	hsa-miR-373-3p	Created	LiverCancer(RIKEN,JP)	Oncogene
1634	TCF4	hsa-miR-373-3p	Created	LiverCancer(RIKEN,JP)	Oncogene
1635	TCF4	hsa-miR-373-3p	Created	LiverCancer(RIKEN,JP)	Oncogene
1636	TCF4	hsa-miR-373-3p	Created	LiverCancer(RIKEN,JP)	Oncogene
1637	TCF4	hsa-miR-373-3p	Created	LiverCancer(RIKEN,JP)	Oncogene
1638	TCF4	hsa-miR-373-3p	Created	LiverCancer(RIKEN,JP)	Oncogene
1639	TCF4	hsa-miR-373-3p	Created	LiverCancer(RIKEN,JP)	Oncogene
1640	TCF4	hsa-miR-373-3p	Created	LiverCancer(RIKEN,JP)	Oncogene
1641	TCF4	hsa-miR-373-3p	Created	LiverCancer(RIKEN,JP)	Oncogene
1642	ROBO2	hsa-miR-570-3p	Created	LiverCancer(RIKEN,JP)	Oncogene
1643	ROBO2	hsa-miR-570-3p	Created	LiverCancer(RIKEN,JP)	Oncogene
1644	GNG2	hsa-miR-4760-3p	Created	LiverCancer(RIKEN,JP)	Tumor Suppressor Gene
1645	GNG2	hsa-miR-4760-3p	Created	LiverCancer(RIKEN,JP)	Tumor Suppressor Gene
1646	GNG2	hsa-miR-4760-3p	Created	LiverCancer(RIKEN,JP)	Tumor Suppressor Gene
1647	COPS2	hsa-miR-3140-5p	Created	LiverCancer(RIKEN,JP)	Tumor Suppressor Gene
1648	COPS2	hsa-miR-3140-5p	Created	LiverCancer(RIKEN,JP)	Tumor Suppressor Gene
1649	NTRK2	hsa-miR-642a-5p	Created	LiverCancer(RIKEN,JP)	Oncogene
1650	NTRK2	hsa-miR-642a-5p	Created	LiverCancer(RIKEN,JP)	Oncogene
1651	ARID4A	hsa-miR-3143	Created	LiverCancer(RIKEN,JP)	Not Classified
1652	ARID4A	hsa-miR-3143	Created	LiverCancer(RIKEN,JP)	Not Classified
1653	ARID4A	hsa-miR-3143	Created	LiverCancer(RIKEN,JP)	Not Classified
1654	RUNX1	hsa-miR-548av-5p	Created	LiverCancer(RIKEN,JP)	Tumor Suppressor Gene
1655	RUNX1	hsa-miR-548av-5p	Created	LiverCancer(RIKEN,JP)	Tumor Suppressor Gene
1656	NTRK2	hsa-miR-3944-5p	Created	LiverCancer(RIKEN,JP)	Oncogene
1657	NTRK2	hsa-miR-3944-5p	Created	LiverCancer(RIKEN,JP)	Oncogene
1658	ROBO2	hsa-miR-4790-5p	Created	LiverCancer(RIKEN,JP)	Oncogene
1659	ROBO2	hsa-miR-4790-5p	Created	LiverCancer(RIKEN,JP)	Oncogene
1660	TBL1XR1	hsa-miR-526b-5p	Created	LiverCancer(RIKEN,JP)	Tumor Suppressor Gene
1661	NTRK2	hsa-miR-369-3p	Created	LiverCancer(RIKEN,JP)	Oncogene
1662	NTRK2	hsa-miR-369-3p	Created	LiverCancer(RIKEN,JP)	Oncogene
1663	LRP6	hsa-miR-4295	Created	LiverCancer(RIKEN,JP)	Oncogene
1664	TCF4	hsa-miR-27a-5p	Created	LiverCancer(NCC,JP)	Oncogene
1665	TCF4	hsa-miR-27a-5p	Created	LiverCancer(NCC,JP)	Oncogene
1666	TCF4	hsa-miR-27a-5p	Created	LiverCancer(NCC,JP)	Oncogene
1667	TCF4	hsa-miR-27a-5p	Created	LiverCancer(NCC,JP)	Oncogene
1668	TCF4	hsa-miR-27a-5p	Created	LiverCancer(NCC,JP)	Oncogene
1669	TCF4	hsa-miR-27a-5p	Created	LiverCancer(NCC,JP)	Oncogene
1670	TCF4	hsa-miR-27a-5p	Created	LiverCancer(NCC,JP)	Oncogene
1671	TCF4	hsa-miR-27a-5p	Created	LiverCancer(NCC,JP)	Oncogene
1672	TCF4	hsa-miR-27a-5p	Created	LiverCancer(NCC,JP)	Oncogene
1673	TCF4	hsa-miR-27a-5p	Created	LiverCancer(NCC,JP)	Oncogene
1674	TCF4	hsa-miR-27a-5p	Created	LiverCancer(NCC,JP)	Oncogene
1675	TCF4	hsa-miR-27a-5p	Created	LiverCancer(NCC,JP)	Oncogene
1676	NTRK3	hsa-miR-4747-5p	Created	LiverCancer(NCC,JP)	Oncogene
1677	WHSC1	hsa-miR-195-5p	Created	LiverCancer(NCC,JP)	Not Classified
1678	WHSC1	hsa-miR-424-5p	Created	LiverCancer(NCC,JP)	Not Classified
1679	CDKN2A	hsa-miR-4750	Disrupted	LiverCancer(NCC,JP)	Tumor Suppressor Gene
1680	KALRN	hsa-miR-513c-3p	Created	LiverCancer(NCC,JP)	Oncogene
1681	MSR1	hsa-miR-3148	Created	LiverCancer(NCC,JP)	Tumor Suppressor Gene
1682	MSR1	hsa-miR-3148	Created	LiverCancer(NCC,JP)	Tumor Suppressor Gene
1683	TP53	hsa-miR-302d-3p	Created	LiverCancer(NCC,JP)	Tumor Suppressor Gene
1684	TP53	hsa-miR-302d-3p	Created	LiverCancer(NCC,JP)	Tumor Suppressor Gene
1685	EFTUD2	hsa-miR-1244	Created	LiverCancer(NCC,JP)	Not Classified
1686	EFTUD2	hsa-miR-1244	Created	LiverCancer(NCC,JP)	Not Classified
1687	TCF7L2	hsa-miR-650	Created	UterineCorpusEndometrioidCarcinoma(TCGA,US)	Tumor Suppressor Gene
1688	LDHA	hsa-miR-3671	Created	UterineCorpusEndometrioidCarcinoma(TCGA,US)	Tumor Suppressor Gene
1689	GNAS	hsa-miR-3665	Created	UterineCorpusEndometrioidCarcinoma(TCGA,US)	Oncogene
1690	GNAS	hsa-miR-3665	Created	UterineCorpusEndometrioidCarcinoma(TCGA,US)	Oncogene
1691	CUX1	hsa-miR-4684-5p	Created	ColonAdenocarcinoma(TCGA,US)	Not Classified
1692	CUX1	hsa-miR-942	Created	ColonAdenocarcinoma(TCGA,US)	Not Classified
1693	CUX1	hsa-miR-4684-5p	Created	ColonAdenocarcinoma(TCGA,US)	Not Classified
1694	CUX1	hsa-miR-942	Created	ColonAdenocarcinoma(TCGA,US)	Not Classified
1695	WHSC1	hsa-miR-3156-3p	Created	ColonAdenocarcinoma(TCGA,US)	Not Classified
1696	GNAS	hsa-miR-5196-3p	Disrupted	BladderUrothelialCarcinoma(TCGA,US)	Oncogene
1697	PLCB1	hsa-miR-4755-5p	Created	BladderUrothelialCarcinoma(TCGA,US)	Oncogene
