	Genesymbol	miRNA	Cancertype	Targetsiteclass
35269	ABI1	hsa-miR-302b-5p	LiverCancer(NCC,JP)	Created
35270	ABI1	hsa-miR-302b-5p	LiverCancer(NCC,JP)	Created
35271	ABI1	hsa-miR-302b-5p	LiverCancer(NCC,JP)	Created
35272	ABI1	hsa-miR-302b-5p	LiverCancer(NCC,JP)	Created
35273	ABI1	hsa-miR-302b-5p	LiverCancer(NCC,JP)	Created
35308	SPECC1	hsa-miR-4296	LiverCancer(NCC,JP)	Created
35309	SPECC1	hsa-miR-4296	LiverCancer(NCC,JP)	Created
35310	SPECC1	hsa-miR-4296	LiverCancer(NCC,JP)	Created
35398	MAP3K13	hsa-miR-4795-5p	LiverCancer(RIKEN,JP)	Created
35399	MAP3K13	hsa-miR-4795-5p	LiverCancer(RIKEN,JP)	Created
35400	MAP3K13	hsa-miR-4795-5p	LiverCancer(RIKEN,JP)	Created
35431	ABL2	hsa-miR-4515	LiverCancer(RIKEN,JP)	Created
35432	ABL2	hsa-miR-4515	LiverCancer(RIKEN,JP)	Created
35433	ABL2	hsa-miR-4515	LiverCancer(RIKEN,JP)	Created
35434	ABL2	hsa-miR-4515	LiverCancer(RIKEN,JP)	Created
35435	ABL2	hsa-miR-4515	LiverCancer(RIKEN,JP)	Created
35436	ABL2	hsa-miR-4515	LiverCancer(RIKEN,JP)	Created
35437	ABL2	hsa-miR-4515	LiverCancer(RIKEN,JP)	Created
35456	GPHN	hsa-let-7g-3p	LiverCancer(NCC,JP)	Disrupted
35457	GPHN	hsa-let-7g-3p	LiverCancer(NCC,JP)	Disrupted
35465	POT1	hsa-miR-5694	LiverCancer(NCC,JP)	Created
35466	POT1	hsa-miR-5694	LiverCancer(NCC,JP)	Created
35497	NRG1	hsa-miR-4713-5p	UterineCorpusEndometrioidCarcinoma(TCGA,US)	Created
35498	NRG1	hsa-miR-4713-5p	UterineCorpusEndometrioidCarcinoma(TCGA,US)	Created
35499	NRG1	hsa-miR-4713-5p	UterineCorpusEndometrioidCarcinoma(TCGA,US)	Created
35523	REL	hsa-miR-143-5p	ProstateCancer(OICR,CA)	Created
35525	ACSL6	hsa-miR-4530	ProstateCancer(OICR,CA)	Created
35526	ACSL6	hsa-miR-4530	ProstateCancer(OICR,CA)	Created
35527	ACSL6	hsa-miR-4530	ProstateCancer(OICR,CA)	Created
35528	ACSL6	hsa-miR-4530	ProstateCancer(OICR,CA)	Created
35529	ACSL6	hsa-miR-4530	ProstateCancer(OICR,CA)	Created
35530	ACSL6	hsa-miR-4530	ProstateCancer(OICR,CA)	Created
35661	LHFP	hsa-miR-361-3p	LiverCancer(NCC,JP)	Disrupted
35711	HEY1	hsa-miR-329	LiverCancer(NCC,JP)	Created
35712	HEY1	hsa-miR-329	LiverCancer(NCC,JP)	Created
35725	POT1	hsa-miR-586	UterineCorpusEndometrioidCarcinoma(TCGA,US)	Created
35726	POT1	hsa-miR-586	UterineCorpusEndometrioidCarcinoma(TCGA,US)	Created
35743	ELK4	hsa-miR-329	ProstateCancer(OICR,CA)	Created
35778	AKT2	hsa-miR-302d-3p	ProstateCancer(OICR,CA)	Created
35779	AKT2	hsa-miR-302d-3p	ProstateCancer(OICR,CA)	Created
35780	AKT2	hsa-miR-302d-3p	ProstateCancer(OICR,CA)	Created
35790	LPP	hsa-miR-136-3p	ProstateCancer(OICR,CA)	Created
35791	LPP	hsa-miR-136-3p	ProstateCancer(OICR,CA)	Created
35792	LPP	hsa-miR-136-3p	ProstateCancer(OICR,CA)	Created
35921	FAS	hsa-miR-5007-3p	UterineCorpusEndometrioidCarcinoma(TCGA,US)	Created
35975	SS18	hsa-miR-30c-2-3p	ProstateCancer(OICR,CA)	Created
35976	SS18	hsa-miR-30c-2-3p	ProstateCancer(OICR,CA)	Created
36002	ELK4	hsa-miR-3939	ProstateCancer(OICR,CA)	Disrupted
36025	EIF4A2	hsa-miR-545-5p	LiverCancer(RIKEN,JP)	Created
36030	CRTC1	hsa-miR-3157-3p	LiverCancer(RIKEN,JP)	Created
36031	CRTC1	hsa-miR-3157-3p	LiverCancer(RIKEN,JP)	Created
36252	CNBP	hsa-miR-551b-5p	LiverCancer(RIKEN,JP)	Created
36253	CNBP	hsa-miR-551b-5p	LiverCancer(RIKEN,JP)	Created
36254	CNBP	hsa-miR-551b-5p	LiverCancer(RIKEN,JP)	Created
36255	CNBP	hsa-miR-551b-5p	LiverCancer(RIKEN,JP)	Created
36256	CNBP	hsa-miR-551b-5p	LiverCancer(RIKEN,JP)	Created
36257	CNBP	hsa-miR-551b-5p	LiverCancer(RIKEN,JP)	Created
36258	MECOM	hsa-miR-92b-3p	LiverCancer(RIKEN,JP)	Created
36259	MECOM	hsa-miR-92b-3p	LiverCancer(RIKEN,JP)	Created
36260	MECOM	hsa-miR-92b-3p	LiverCancer(RIKEN,JP)	Created
36261	MECOM	hsa-miR-92b-3p	LiverCancer(RIKEN,JP)	Created
36262	MECOM	hsa-miR-92b-3p	LiverCancer(RIKEN,JP)	Created
36263	MECOM	hsa-miR-92b-3p	LiverCancer(RIKEN,JP)	Created
36264	MECOM	hsa-miR-92b-3p	LiverCancer(RIKEN,JP)	Created
36432	ACSL6	hsa-miR-4733-5p	ProstateCancer(OICR,CA)	Created
36433	ACSL6	hsa-miR-4733-5p	ProstateCancer(OICR,CA)	Created
36434	ACSL6	hsa-miR-4733-5p	ProstateCancer(OICR,CA)	Created
36435	ACSL6	hsa-miR-4733-5p	ProstateCancer(OICR,CA)	Created
36436	ACSL6	hsa-miR-4733-5p	ProstateCancer(OICR,CA)	Created
36437	ACSL6	hsa-miR-4733-5p	ProstateCancer(OICR,CA)	Created
36517	ZNF331	hsa-miR-3529-3p	LiverCancer(RIKEN,JP)	Created
36518	ZNF331	hsa-miR-3529-3p	LiverCancer(RIKEN,JP)	Created
36519	ZNF331	hsa-miR-3529-3p	LiverCancer(RIKEN,JP)	Created
36520	ZNF331	hsa-miR-3529-3p	LiverCancer(RIKEN,JP)	Created
36521	ZNF331	hsa-miR-3529-3p	LiverCancer(RIKEN,JP)	Created
36522	ZNF331	hsa-miR-3529-3p	LiverCancer(RIKEN,JP)	Created
36523	ZNF331	hsa-miR-3529-3p	LiverCancer(RIKEN,JP)	Created
36544	AFF4	hsa-miR-5008-3p	LiverCancer(RIKEN,JP)	Created
36608	MLF1	hsa-miR-33b-5p	LiverCancer(NCC,JP)	Created
36609	MLF1	hsa-miR-33b-5p	LiverCancer(NCC,JP)	Created
36610	MLF1	hsa-miR-33b-5p	LiverCancer(NCC,JP)	Created
36611	MLF1	hsa-miR-33b-5p	LiverCancer(NCC,JP)	Created
36612	MLF1	hsa-miR-33b-5p	LiverCancer(NCC,JP)	Created
36613	MLF1	hsa-miR-33b-5p	LiverCancer(NCC,JP)	Created
36674	GNAS	hsa-miR-545-3p	UterineCorpusEndometrioidCarcinoma(TCGA,US)	Created
36675	GNAS	hsa-miR-545-3p	UterineCorpusEndometrioidCarcinoma(TCGA,US)	Created
36676	GNAS	hsa-miR-764	UterineCorpusEndometrioidCarcinoma(TCGA,US)	Created
36677	GNAS	hsa-miR-764	UterineCorpusEndometrioidCarcinoma(TCGA,US)	Created
36678	GNAS	hsa-miR-4735-3p	UterineCorpusEndometrioidCarcinoma(TCGA,US)	Created
36725	PAFAH1B2	hsa-miR-302e	ProstateCancer(OICR,CA)	Created
36776	SUZ12	hsa-miR-3143	ProstateCancer(OICR,CA)	Created
36778	BTG1	hsa-miR-4705	LiverCancer(RIKEN,JP)	Created
36821	ABL2	hsa-miR-4740-5p	LiverCancer(RIKEN,JP)	Created
36822	ABL2	hsa-miR-4740-5p	LiverCancer(RIKEN,JP)	Created
36823	ABL2	hsa-miR-4740-5p	LiverCancer(RIKEN,JP)	Created
36824	ABL2	hsa-miR-4740-5p	LiverCancer(RIKEN,JP)	Created
36825	ABL2	hsa-miR-4740-5p	LiverCancer(RIKEN,JP)	Created
36826	ABL2	hsa-miR-4740-5p	LiverCancer(RIKEN,JP)	Created
36827	ABL2	hsa-miR-4740-5p	LiverCancer(RIKEN,JP)	Created
36852	ERG	hsa-miR-376a-3p	LiverCancer(NCC,JP)	Disrupted
36853	ERG	hsa-miR-376b	LiverCancer(NCC,JP)	Disrupted
36854	ERG	hsa-miR-376a-3p	LiverCancer(NCC,JP)	Disrupted
36855	ERG	hsa-miR-376b	LiverCancer(NCC,JP)	Disrupted
36856	ERG	hsa-miR-376a-3p	LiverCancer(NCC,JP)	Disrupted
36857	ERG	hsa-miR-376b	LiverCancer(NCC,JP)	Disrupted
36858	ERG	hsa-miR-376a-3p	LiverCancer(NCC,JP)	Disrupted
36859	ERG	hsa-miR-376b	LiverCancer(NCC,JP)	Disrupted
36860	ERG	hsa-miR-376a-3p	LiverCancer(NCC,JP)	Disrupted
36861	ERG	hsa-miR-376b	LiverCancer(NCC,JP)	Disrupted
36862	ERG	hsa-miR-376a-3p	LiverCancer(NCC,JP)	Disrupted
36863	ERG	hsa-miR-376b	LiverCancer(NCC,JP)	Disrupted
37102	ELK4	hsa-miR-607	LiverCancer(RIKEN,JP)	Created
37119	GATA3	hsa-miR-582-3p	LiverCancer(NCC,JP)	Disrupted
37120	GATA3	hsa-miR-582-3p	LiverCancer(NCC,JP)	Disrupted
37130	WHSC1	hsa-miR-634	LiverCancer(NCC,JP)	Created
37191	HEY1	hsa-miR-4789-5p	LiverCancer(NCC,JP)	Created
37192	HEY1	hsa-miR-4789-5p	LiverCancer(NCC,JP)	Created
37206	IL6ST	hsa-miR-520h	UterineCorpusEndometrioidCarcinoma(TCGA,US)	Created
37214	GNAS	hsa-miR-128	UterineCorpusEndometrioidCarcinoma(TCGA,US)	Created
37384	ZNF331	hsa-miR-3065-5p	LiverCancer(RIKEN,JP)	Created
37385	ZNF331	hsa-miR-3065-5p	LiverCancer(RIKEN,JP)	Created
37386	ZNF331	hsa-miR-3065-5p	LiverCancer(RIKEN,JP)	Created
37387	ZNF331	hsa-miR-3065-5p	LiverCancer(RIKEN,JP)	Created
37388	ZNF331	hsa-miR-3065-5p	LiverCancer(RIKEN,JP)	Created
37389	ZNF331	hsa-miR-3065-5p	LiverCancer(RIKEN,JP)	Created
37390	ZNF331	hsa-miR-3065-5p	LiverCancer(RIKEN,JP)	Created
37404	NIN	hsa-miR-548ae	LiverCancer(RIKEN,JP)	Created
37405	NIN	hsa-miR-548aj-3p	LiverCancer(RIKEN,JP)	Created
37406	NIN	hsa-miR-548x-3p	LiverCancer(RIKEN,JP)	Created
37556	WHSC1	hsa-miR-2276	ColonAdenocarcinoma(TCGA,US)	Created
37623	AKT2	hsa-miR-519d	ProstateCancer(OICR,CA)	Created
37624	AKT2	hsa-miR-519d	ProstateCancer(OICR,CA)	Created
37625	AKT2	hsa-miR-519d	ProstateCancer(OICR,CA)	Created
37720	ERBB3	hsa-miR-4329	LiverCancer(RIKEN,JP)	Created
37873	GNAS	hsa-miR-148a-3p	UterineCorpusEndometrioidCarcinoma(TCGA,US)	Created
37874	GNAS	hsa-miR-148b-3p	UterineCorpusEndometrioidCarcinoma(TCGA,US)	Created
37875	GNAS	hsa-miR-152	UterineCorpusEndometrioidCarcinoma(TCGA,US)	Created
37876	GNAS	hsa-miR-128	UterineCorpusEndometrioidCarcinoma(TCGA,US)	Created
37877	GNAS	hsa-miR-148a-3p	UterineCorpusEndometrioidCarcinoma(TCGA,US)	Created
37878	GNAS	hsa-miR-148b-3p	UterineCorpusEndometrioidCarcinoma(TCGA,US)	Created
37879	GNAS	hsa-miR-152	UterineCorpusEndometrioidCarcinoma(TCGA,US)	Created
37998	HIP1	hsa-miR-3120-5p	ProstateCancer(OICR,CA)	Disrupted
37999	HIP1	hsa-miR-3120-5p	ProstateCancer(OICR,CA)	Disrupted
38084	PIK3R1	hsa-miR-1255b-2-3p	LiverCancer(RIKEN,JP)	Created
38085	PIK3R1	hsa-miR-1255b-2-3p	LiverCancer(RIKEN,JP)	Created
38086	PIK3R1	hsa-miR-1255b-2-3p	LiverCancer(RIKEN,JP)	Created
38087	PIK3R1	hsa-miR-1255b-2-3p	LiverCancer(RIKEN,JP)	Created
38106	ATP2B3	hsa-miR-4769-5p	GastricCancer(CCGC,CN)	Created
38138	PAFAH1B2	hsa-miR-5683	LiverCancer(NCC,JP)	Disrupted
38139	PAFAH1B2	hsa-miR-5683	LiverCancer(NCC,JP)	Disrupted
38140	PAFAH1B2	hsa-miR-466	LiverCancer(NCC,JP)	Created
38141	PAFAH1B2	hsa-miR-5683	LiverCancer(NCC,JP)	Disrupted
38171	SPECC1	hsa-miR-4654	LiverCancer(NCC,JP)	Created
38172	SPECC1	hsa-miR-4654	LiverCancer(NCC,JP)	Created
38173	SPECC1	hsa-miR-4654	LiverCancer(NCC,JP)	Created
38211	GNAS	hsa-miR-452-3p	UterineCorpusEndometrioidCarcinoma(TCGA,US)	Disrupted
38235	PAX3	hsa-miR-607	BladderUrothelialCarcinoma(TCGA,US)	Created
38236	PAX3	hsa-miR-607	BladderUrothelialCarcinoma(TCGA,US)	Created
38302	PAFAH1B2	hsa-miR-519d	ProstateCancer(OICR,CA)	Created
38461	AKT2	hsa-miR-3714	LiverCancer(RIKEN,JP)	Created
38462	AKT2	hsa-miR-3714	LiverCancer(RIKEN,JP)	Created
38463	AKT2	hsa-miR-3714	LiverCancer(RIKEN,JP)	Created
38573	PBX1	hsa-miR-5581-5p	LiverCancer(NCC,JP)	Created
38672	GNAS	hsa-miR-490-3p	UterineCorpusEndometrioidCarcinoma(TCGA,US)	Created
38738	PCM1	hsa-miR-186-3p	ProstateCancer(OICR,CA)	Created
38755	PAFAH1B2	hsa-miR-4425	ProstateCancer(OICR,CA)	Disrupted
38756	CBL	hsa-miR-216b	ProstateCancer(OICR,CA)	Created
38786	MYO5A	hsa-miR-147a	ProstateCancer(OICR,CA)	Created
38787	MYO5A	hsa-miR-147a	ProstateCancer(OICR,CA)	Created
38797	SS18	hsa-miR-4728-5p	ProstateCancer(OICR,CA)	Created
38798	SS18	hsa-miR-4728-5p	ProstateCancer(OICR,CA)	Created
38799	KDSR	hsa-miR-193b-3p	ProstateCancer(OICR,CA)	Disrupted
38837	ABL2	hsa-miR-150-5p	ProstateCancer(OICR,CA)	Created
38838	ABL2	hsa-miR-150-5p	ProstateCancer(OICR,CA)	Created
38839	ABL2	hsa-miR-150-5p	ProstateCancer(OICR,CA)	Created
38840	ABL2	hsa-miR-150-5p	ProstateCancer(OICR,CA)	Created
38841	ABL2	hsa-miR-150-5p	ProstateCancer(OICR,CA)	Created
38842	ABL2	hsa-miR-150-5p	ProstateCancer(OICR,CA)	Created
38843	ABL2	hsa-miR-150-5p	ProstateCancer(OICR,CA)	Created
38876	JAK3	hsa-miR-661	ProstateCancer(OICR,CA)	Created
38942	PBX1	hsa-miR-4252	LiverCancer(RIKEN,JP)	Created
38945	MAP3K13	hsa-miR-548av-3p	LiverCancer(RIKEN,JP)	Created
38946	MAP3K13	hsa-miR-548av-3p	LiverCancer(RIKEN,JP)	Created
38947	MAP3K13	hsa-miR-548av-3p	LiverCancer(RIKEN,JP)	Created
38951	CBL	hsa-miR-633	LiverCancer(RIKEN,JP)	Disrupted
39012	ABL2	hsa-miR-1269b	LiverCancer(RIKEN,JP)	Created
39013	ABL2	hsa-miR-1269b	LiverCancer(RIKEN,JP)	Created
39014	ABL2	hsa-miR-1269b	LiverCancer(RIKEN,JP)	Created
39015	ABL2	hsa-miR-1269b	LiverCancer(RIKEN,JP)	Created
39016	ABL2	hsa-miR-1269b	LiverCancer(RIKEN,JP)	Created
39017	ABL2	hsa-miR-1269b	LiverCancer(RIKEN,JP)	Created
39018	ABL2	hsa-miR-1269b	LiverCancer(RIKEN,JP)	Created
39074	NBN	hsa-miR-148b-5p	LiverCancer(NCC,JP)	Created
39109	WHSC1	hsa-miR-302b-5p	LiverCancer(NCC,JP)	Created
39153	IL6ST	hsa-miR-501-5p	UterineCorpusEndometrioidCarcinoma(TCGA,US)	Created
39230	ELK4	hsa-miR-3939	ProstateCancer(OICR,CA)	Disrupted
39301	GAS7	hsa-miR-106b-5p	ProstateCancer(OICR,CA)	Created
39302	GAS7	hsa-miR-106b-5p	ProstateCancer(OICR,CA)	Created
39303	GAS7	hsa-miR-106b-5p	ProstateCancer(OICR,CA)	Created
39304	GAS7	hsa-miR-106b-5p	ProstateCancer(OICR,CA)	Created
39305	SPECC1	hsa-miR-508-5p	ProstateCancer(OICR,CA)	Created
39306	SPECC1	hsa-miR-508-5p	ProstateCancer(OICR,CA)	Created
39307	SPECC1	hsa-miR-508-5p	ProstateCancer(OICR,CA)	Created
39327	AKT2	hsa-miR-302b-3p	ProstateCancer(OICR,CA)	Created
39328	AKT2	hsa-miR-302b-3p	ProstateCancer(OICR,CA)	Created
39329	AKT2	hsa-miR-302b-3p	ProstateCancer(OICR,CA)	Created
39351	CREB1	hsa-miR-4435	ProstateCancer(OICR,CA)	Disrupted
39352	CREB1	hsa-miR-4435	ProstateCancer(OICR,CA)	Disrupted
39457	RUNX1T1	hsa-miR-138-5p	LiverCancer(RIKEN,JP)	Created
39458	RUNX1T1	hsa-miR-138-5p	LiverCancer(RIKEN,JP)	Created
39459	RUNX1T1	hsa-miR-138-5p	LiverCancer(RIKEN,JP)	Created
39460	RUNX1T1	hsa-miR-138-5p	LiverCancer(RIKEN,JP)	Created
39461	RUNX1T1	hsa-miR-138-5p	LiverCancer(RIKEN,JP)	Created
39462	RUNX1T1	hsa-miR-138-5p	LiverCancer(RIKEN,JP)	Created
39463	RUNX1T1	hsa-miR-138-5p	LiverCancer(RIKEN,JP)	Created
39464	RUNX1T1	hsa-miR-138-5p	LiverCancer(RIKEN,JP)	Created
39465	RUNX1T1	hsa-miR-138-5p	LiverCancer(RIKEN,JP)	Created
39466	RUNX1T1	hsa-miR-138-5p	LiverCancer(RIKEN,JP)	Created
39467	RUNX1T1	hsa-miR-138-5p	LiverCancer(RIKEN,JP)	Created
39468	RUNX1T1	hsa-miR-138-5p	LiverCancer(RIKEN,JP)	Created
39469	RUNX1T1	hsa-miR-138-5p	LiverCancer(RIKEN,JP)	Created
39470	RUNX1T1	hsa-miR-138-5p	LiverCancer(RIKEN,JP)	Created
39471	RUNX1T1	hsa-miR-138-5p	LiverCancer(RIKEN,JP)	Created
39472	MECOM	hsa-miR-92a-3p	LiverCancer(RIKEN,JP)	Created
39473	MECOM	hsa-miR-92a-3p	LiverCancer(RIKEN,JP)	Created
39474	MECOM	hsa-miR-92a-3p	LiverCancer(RIKEN,JP)	Created
39475	MECOM	hsa-miR-92a-3p	LiverCancer(RIKEN,JP)	Created
39476	MECOM	hsa-miR-92a-3p	LiverCancer(RIKEN,JP)	Created
39477	MECOM	hsa-miR-92a-3p	LiverCancer(RIKEN,JP)	Created
39478	MECOM	hsa-miR-92a-3p	LiverCancer(RIKEN,JP)	Created
39506	AFF4	hsa-miR-548at-5p	LiverCancer(RIKEN,JP)	Created
39578	TBL1XR1	hsa-let-7f-5p	LiverCancer(RIKEN,JP)	Created
39649	MLF1	hsa-miR-19a-5p	LiverCancer(NCC,JP)	Created
39650	MLF1	hsa-miR-19a-5p	LiverCancer(NCC,JP)	Created
39651	MLF1	hsa-miR-19a-5p	LiverCancer(NCC,JP)	Created
39652	MLF1	hsa-miR-19a-5p	LiverCancer(NCC,JP)	Created
39653	MLF1	hsa-miR-19a-5p	LiverCancer(NCC,JP)	Created
39683	MYOD1	hsa-miR-4802-3p	LiverCancer(NCC,JP)	Created
39704	CDKN1B	hsa-miR-4693-3p	LiverCancer(NCC,JP)	Created
39706	ELL	hsa-miR-1538	LiverCancer(NCC,JP)	Disrupted
39764	THRAP3	hsa-miR-3189-3p	LiverCancer(NCC,JP)	Created
39808	GNAS	hsa-miR-452-3p	UterineCorpusEndometrioidCarcinoma(TCGA,US)	Disrupted
39920	PAFAH1B2	hsa-miR-204-3p	ProstateCancer(OICR,CA)	Created
39969	MLLT6	hsa-miR-106a-5p	ProstateCancer(OICR,CA)	Created
39970	MLLT6	hsa-miR-17-5p	ProstateCancer(OICR,CA)	Created
39971	MLLT6	hsa-miR-20a-5p	ProstateCancer(OICR,CA)	Created
39988	AKT2	hsa-miR-373-3p	ProstateCancer(OICR,CA)	Created
39989	AKT2	hsa-miR-520b	ProstateCancer(OICR,CA)	Created
39990	AKT2	hsa-miR-373-3p	ProstateCancer(OICR,CA)	Created
39991	AKT2	hsa-miR-520b	ProstateCancer(OICR,CA)	Created
39992	AKT2	hsa-miR-373-3p	ProstateCancer(OICR,CA)	Created
39993	AKT2	hsa-miR-520b	ProstateCancer(OICR,CA)	Created
40098	KAT6B	hsa-miR-7-2-3p	LiverCancer(RIKEN,JP)	Created
40099	KAT6B	hsa-miR-7-2-3p	LiverCancer(RIKEN,JP)	Created
40100	KAT6B	hsa-miR-7-2-3p	LiverCancer(RIKEN,JP)	Created
40134	MAP3K13	hsa-miR-142-5p	LiverCancer(RIKEN,JP)	Disrupted
40135	MAP3K13	hsa-miR-142-5p	LiverCancer(RIKEN,JP)	Disrupted
40136	MAP3K13	hsa-miR-142-5p	LiverCancer(RIKEN,JP)	Disrupted
40166	AFF4	hsa-miR-502-3p	LiverCancer(RIKEN,JP)	Created
40200	NFIB	hsa-miR-4667-5p	LiverCancer(RIKEN,JP)	Created
40201	NFIB	hsa-miR-4667-5p	LiverCancer(RIKEN,JP)	Created
40202	NFIB	hsa-miR-4667-5p	LiverCancer(RIKEN,JP)	Created
40263	WHSC1	hsa-miR-3943	LiverCancer(NCC,JP)	Created
40264	WHSC1	hsa-miR-3943	LiverCancer(NCC,JP)	Created
40265	WHSC1	hsa-miR-3943	LiverCancer(NCC,JP)	Created
40266	WHSC1	hsa-miR-3943	LiverCancer(NCC,JP)	Created
40297	AFF1	hsa-miR-802	LiverCancer(NCC,JP)	Created
40298	AFF1	hsa-miR-802	LiverCancer(NCC,JP)	Created
40378	FAM46C	hsa-miR-331-3p	LiverCancer(NCC,JP)	Created
40449	GNAS	hsa-miR-4735-3p	UterineCorpusEndometrioidCarcinoma(TCGA,US)	Created
40506	ELK4	hsa-miR-603	ProstateCancer(OICR,CA)	Created
40598	PAFAH1B2	hsa-miR-520a-3p	ProstateCancer(OICR,CA)	Created
40624	MYO5A	hsa-miR-150-5p	ProstateCancer(OICR,CA)	Created
40625	MYO5A	hsa-miR-150-5p	ProstateCancer(OICR,CA)	Created
40657	AKT2	hsa-miR-302c-3p	ProstateCancer(OICR,CA)	Created
40658	AKT2	hsa-miR-302c-3p	ProstateCancer(OICR,CA)	Created
40659	AKT2	hsa-miR-302c-3p	ProstateCancer(OICR,CA)	Created
40783	MAP3K13	hsa-miR-568	LiverCancer(RIKEN,JP)	Disrupted
40784	MAP3K13	hsa-miR-568	LiverCancer(RIKEN,JP)	Disrupted
40785	MAP3K13	hsa-miR-568	LiverCancer(RIKEN,JP)	Disrupted
40794	CIC	hsa-miR-4728-5p	LiverCancer(RIKEN,JP)	Created
40809	LHFP	hsa-miR-1248	LiverCancer(RIKEN,JP)	Created
40944	MYOD1	hsa-miR-4779	LiverCancer(RIKEN,JP)	Created
40947	ABL2	hsa-miR-1269a	LiverCancer(RIKEN,JP)	Created
40948	ABL2	hsa-miR-1269a	LiverCancer(RIKEN,JP)	Created
40949	ABL2	hsa-miR-1269a	LiverCancer(RIKEN,JP)	Created
40950	ABL2	hsa-miR-1269a	LiverCancer(RIKEN,JP)	Created
40951	ABL2	hsa-miR-1269a	LiverCancer(RIKEN,JP)	Created
40952	ABL2	hsa-miR-1269a	LiverCancer(RIKEN,JP)	Created
40953	ABL2	hsa-miR-1269a	LiverCancer(RIKEN,JP)	Created
40959	TBL1XR1	hsa-let-7i-5p	LiverCancer(RIKEN,JP)	Created
41116	BRD4	hsa-miR-3169	LiverCancer(NCC,JP)	Created
41128	WHSC1	hsa-miR-302d-5p	LiverCancer(NCC,JP)	Created
41217	IL6ST	hsa-miR-4718	UterineCorpusEndometrioidCarcinoma(TCGA,US)	Created
41235	KIAA1598	hsa-miR-4297	UterineCorpusEndometrioidCarcinoma(TCGA,US)	Created
41419	PCM1	hsa-miR-519d	ProstateCancer(OICR,CA)	Created
41538	JAK3	hsa-miR-635	ProstateCancer(OICR,CA)	Created
41572	ELK4	hsa-miR-4768-3p	ProstateCancer(OICR,CA)	Created
41631	MLLT6	hsa-miR-4722-3p	ProstateCancer(OICR,CA)	Created
41667	PTPRB	hsa-miR-4530	ProstateCancer(OICR,CA)	Created
41668	PTPRB	hsa-miR-4530	ProstateCancer(OICR,CA)	Created
41669	PTPRB	hsa-miR-4530	ProstateCancer(OICR,CA)	Created
41670	PTPRB	hsa-miR-4530	ProstateCancer(OICR,CA)	Created
41706	RNF213	hsa-miR-548s	ProstateCancer(OICR,CA)	Created
41750	FGFR1	hsa-miR-3935	LiverCancer(RIKEN,JP)	Created
41751	FGFR1	hsa-miR-3935	LiverCancer(RIKEN,JP)	Created
41752	FGFR1	hsa-miR-3935	LiverCancer(RIKEN,JP)	Created
41753	FGFR1	hsa-miR-3935	LiverCancer(RIKEN,JP)	Created
41754	FGFR1	hsa-miR-3935	LiverCancer(RIKEN,JP)	Created
41755	FGFR1	hsa-miR-3935	LiverCancer(RIKEN,JP)	Created
41756	FGFR1	hsa-miR-3935	LiverCancer(RIKEN,JP)	Created
41757	FGFR1	hsa-miR-3935	LiverCancer(RIKEN,JP)	Created
41758	FGFR1	hsa-miR-3935	LiverCancer(RIKEN,JP)	Created
41797	NIN	hsa-miR-548aq-3p	LiverCancer(RIKEN,JP)	Created
41799	ATRX	hsa-miR-30e-5p	LiverCancer(RIKEN,JP)	Created
41800	ATRX	hsa-miR-30e-5p	LiverCancer(RIKEN,JP)	Created
41885	NFIB	hsa-miR-637	LiverCancer(RIKEN,JP)	Created
41886	NFIB	hsa-miR-637	LiverCancer(RIKEN,JP)	Created
41887	NFIB	hsa-miR-637	LiverCancer(RIKEN,JP)	Created
41932	TBL1XR1	hsa-let-7c	LiverCancer(RIKEN,JP)	Created
41933	TBL1XR1	hsa-miR-98	LiverCancer(RIKEN,JP)	Created
41980	H3F3B	hsa-miR-4732-5p	LiverCancer(RIKEN,JP)	Created
42034	AFF4	hsa-miR-125a-3p	LiverCancer(NCC,JP)	Created
42035	AFF4	hsa-miR-3934	LiverCancer(NCC,JP)	Created
42073	CANT1	hsa-miR-3156-3p	LiverCancer(NCC,JP)	Created
42074	CANT1	hsa-miR-3156-3p	LiverCancer(NCC,JP)	Created
42075	CANT1	hsa-miR-3156-3p	LiverCancer(NCC,JP)	Created
42080	MYO5A	hsa-miR-548b-3p	LiverCancer(NCC,JP)	Created
42081	MYO5A	hsa-miR-548b-3p	LiverCancer(NCC,JP)	Created
42111	WHSC1	hsa-miR-4530	LiverCancer(NCC,JP)	Created
42123	BCL2	hsa-miR-5579-5p	LiverCancer(NCC,JP)	Created
42181	AFF4	hsa-miR-4495	LiverCancer(NCC,JP)	Created
42183	HMGA1	hsa-miR-4302	LiverCancer(NCC,JP)	Created
42184	HMGA1	hsa-miR-4302	LiverCancer(NCC,JP)	Created
42185	HMGA1	hsa-miR-4302	LiverCancer(NCC,JP)	Created
42186	HMGA1	hsa-miR-4302	LiverCancer(NCC,JP)	Created
42187	HMGA1	hsa-miR-4302	LiverCancer(NCC,JP)	Created
42188	HMGA1	hsa-miR-4302	LiverCancer(NCC,JP)	Created
42303	IL6ST	hsa-miR-3680-3p	UterineCorpusEndometrioidCarcinoma(TCGA,US)	Created
42304	IL6ST	hsa-miR-362-5p	UterineCorpusEndometrioidCarcinoma(TCGA,US)	Created
42334	NRG1	hsa-miR-4769-3p	UterineCorpusEndometrioidCarcinoma(TCGA,US)	Created
